"apt_name","coef","standardized_beta","se","t","p","R_squared","R_squared_adj","resid","CI95_lower","CI95_upper","AIC","Protein_id","p_adjusted","UniProt","EntrezGeneSymbol","symbol","ref_name","label"
"seq.14634.13",-0.00293021398390609,-0.0251320251996091,0.00660531341663106,-0.443614677924034,0.657611026483153,0.0147086215997451,0.00280177714777829,331,-0.0159239011849928,0.0100634732171806,-995.267934286309,"LHCGR__seq.14634.13__ANML",0.908282102834863,"P22888","LHCGR","LHCGR","LHCGR__seq.14634.13","LHCGR"
"seq.14645.253",0.0188121606998045,0.119241707348684,0.00904172664560827,2.08059383314159,0.0382588843657672,0.0165390802020191,0.00435999760390182,323,0.00102404991815021,0.0366002714814589,-775.885106336926,"GSTA4__seq.14645.253__ANML",0.300617788377931,"O15217","GSTA4","GSTA4","GSTA4__seq.14645.253","GSTA4"
"seq.14655.1",0.0070826564077159,0.0387396516242056,0.00878930361817044,0.805826799869977,0.420924765486394,0.290964334226249,0.282343839809547,329,-0.0102076676761799,0.0243729804916117,-797.621811848689,"DNAJC17__seq.14655.1__ANML",0.786510883802224,"Q9NVM6","DNAJC17","DNAJC17","DNAJC17__seq.14655.1","DNAJC17"
"seq.14662.6",0.0491640183052573,0.147316900495842,0.0174960326930088,2.81000951289389,0.00524781860942608,0.151240536236529,0.141014518600825,332,0.014746959041337,0.0835810775691777,-341.920151154942,"MZF1__seq.14662.6__ANML",0.102913103878409,"P28698","MZF1","MZF1","MZF1__seq.14662.6","MZF1"
"seq.14663.44",-0.00247101371770964,-0.00599644359010266,0.0152820974500557,-0.161693362170036,0.871645392164241,0.570908196394084,0.565753940494913,333,-0.0325326330777146,0.0275906056422953,-429.821681143189,"RNF8__seq.14663.44__ANML",0.963884590088438,"O76064","RNF8","RNF8","RNF8__seq.14663.44","RNF8"
"seq.14670.1",0.000581615203321893,0.00194953873344459,0.0156674676202226,0.0371224768048144,0.970409594219174,0.140931431276784,0.130612289310138,333,-0.030238070999675,0.0314013014063188,-413.538195901444,"SKIL__seq.14670.1__ANML",0.995107245761804,"P12757","SKIL","SKIL","SKIL__seq.14670.1","SKIL"
"seq.14674.63",0.0288940130134692,0.168536065293587,0.00962778760039825,3.00110619518382,0.00289498659548661,0.0368001613347817,0.0251250117752032,330,0.00995443456091085,0.0478335914660275,-741.022323068397,"PACSIN3__seq.14674.63__ANML",0.0739521351177327,"Q9UKS6","PACSIN3","PACSIN3","PACSIN3__seq.14674.63","PACSIN3"
"seq.14675.20",0.037156762791334,0.109713164334428,0.0171625804697998,2.16498695267399,0.0311229080815603,0.230441869948932,0.220882141625316,322,0.00339181275778194,0.070921712824886,-348.672111250774,"EIF4B__seq.14675.20__ANML",0.274768574374532,"P23588","EIF4B","EIF4B","EIF4B__seq.14675.20","EIF4B"
"seq.14684.17",-0.0252005323371504,-0.0551000891570522,0.0218908401712275,-1.15119073274643,0.250477209722478,0.290369760568854,0.281871194827164,334,-0.0682618280995177,0.0178607634252169,-190.436519889738,"CAPN2__seq.14684.17__ANML",0.674198748660926,"P17655","CAPN2","CAPN2","CAPN2__seq.14684.17","CAPN2"
"seq.14685.17",0.00532180535636698,0.0150538612106414,0.0170730444503948,0.311708047842863,0.755461054063401,0.28674505171947,0.278020220547843,327,-0.0282650577808412,0.0389086684935752,-350.355890889077,"AKT2__seq.14685.17__ANML",0.932566045485433,"P31751","AKT2","AKT2","AKT2__seq.14685.17","AKT2_1"
"seq.14687.6",0.00585714117896494,0.0219347531659381,0.0149856388207758,0.39085028332891,0.696157840880242,0.021708023844134,0.00995676887529473,333,-0.0236213104255322,0.0353355927834621,-444.56113838714,"PLIN3__seq.14687.6__ANML",0.917445039709145,"O60664","PLIN3","PLIN3","PLIN3__seq.14687.6","PLIN3"
"seq.14688.6",-0.00699626220086055,-0.0498399426613718,0.00775088981830699,-0.902639872951869,0.36737146623047,0.0608366191433206,0.0495213976872161,332,-0.022243309283219,0.00825078488149791,-893.208686296924,"PTPN7__seq.14688.6__ANML",0.756504984356226,"P35236","PTPN7","PTPN7","PTPN7__seq.14688.6","PTPN7"
"seq.14689.3",-0.0215789013370353,-0.0382052710330868,0.0222001683153369,-0.972015213151674,0.331744281368814,0.516097563349118,0.510319623807018,335,-0.0652481999596921,0.0220903972856216,-178.241025364594,"SEC13__seq.14689.3__ANML",0.735679985385831,"P55735","SEC13","SEC13","SEC13__seq.14689.3","SEC13"
"seq.14692.3",0.0165888259030631,0.0499090380117611,0.0168656986804006,0.983583675803529,0.326038649725861,0.212724423391085,0.203210519142035,331,-0.0165886479362749,0.0497662997424012,-366.6689375034,"ZNF276__seq.14692.3__ANML",0.733015613099344,"Q8N554","ZNF276","ZNF276","ZNF276__seq.14692.3","ZNF276"
"seq.14696.45",0.0259295397641437,0.122609018620155,0.011902292574956,2.1785332196171,0.0300693854020491,0.0179800461623506,0.00614848045346328,332,0.00251612278462078,0.0493429567436666,-598.581546713933,"TPSB2__seq.14696.45__ANML",0.270306210479155,"P20231","TPSB2","TPSB2","TPSB2__seq.14696.45","TPSB2_1"
"seq.14703.6",-0.00165283285352997,-0.00596542211971924,0.0154766587837839,-0.106795198926384,0.915016745253195,0.0463949243688122,0.0347655941781879,328,-0.0320988692932078,0.0287932035861479,-422.399401412407,"PROK1__seq.14703.6__ANML",0.978357941275741,"P58294","PROK1","PROK1","PROK1__seq.14703.6","PROK1_1"
"seq.14705.1",0.016830729207155,0.0419674112274929,0.0208668282591092,0.806578220617103,0.420499352101385,0.181931069231646,0.171862528545267,325,-0.0242203749677462,0.0578818333820561,-220.215201810527,"VEGFD__seq.14705.1__ANML",0.786510883802224,"O43915","VEGFD","VEGFD","VEGFD__seq.14705.1","VEGFD_2"
"seq.14708.59",0.0318571058101091,0.0370984979506505,0.0396243125097437,0.803978764357751,0.421988005067765,0.342922988771495,0.334958418938422,330,-0.0460909967608218,0.10980520838104,207.033986322953,"C8G__seq.14708.59__ANML",0.787065508122481,"P07360","C8G","C8G","C8G__seq.14708.59","C8G"
"seq.14711.27",-0.0413321389360474,-0.0449449883720525,0.0392756391437652,-1.05236069576754,0.293394840699053,0.43268535487185,0.425891167505045,334,-0.118590933034257,0.0359266551621624,208.9132622252,"CST6__seq.14711.27__ANML",0.708838932374538,"Q15828","CST6","CST6","CST6__seq.14711.27","CST6_1"
"seq.14713.46",-0.013105624345188,-0.109551477894953,0.00678144124004788,-1.9325721305071,0.0541470313920143,0.0159670708291372,0.00400314463861007,329,-0.0264460801867546,0.000234831496378556,-973.109000026713,"AZU1__seq.14713.46__ANML",0.354614936179132,"P20160","AZU1","AZU1","AZU1__seq.14713.46","AZU1_1"
"seq.14747.9",0.0705659649058945,0.105218039838318,0.0286492773238906,2.46309755419379,0.0142765983200076,0.428850965468999,0.42203127550445,335,0.014210813494003,0.126921116317786,-5.07626593787737,"CRLF1__seq.14747.9__ANML",0.175659867905752,"O75462","CRLF1","CRLF1","CRLF1__seq.14747.9","CRLF1_1"
"seq.14748.31",0.00239873476433491,0.0135275789805682,0.00699084074568799,0.343125362398574,0.731722631199729,0.523007653557345,0.517225928145919,330,-0.0113534980691794,0.0161509675978493,-955.494241412418,"ARHGAP5__seq.14748.31__ANML",0.925864963215101,"Q13017","ARHGAP5","ARHGAP5","ARHGAP5__seq.14748.31","ARHGAP5"
"seq.14755.4",0.00202353426787504,0.0200483849110182,0.00576879692219497,0.350772317896936,0.725985725278742,0.0102064966256458,-0.00193820893722951,326,-0.00932523255967124,0.0133723010954213,-1073.26614827925,"LTF__seq.14755.4__ANML",0.925645813932348,"P02788","LTF","LTF","LTF__seq.14755.4","LTF_1"
"seq.14756.29",0.00330359890761612,0.0147112226017007,0.0123398674248151,0.267717536492546,0.789086572730284,0.0858351030022938,0.0745838427315527,325,-0.0209724998300739,0.0275796976453061,-571.172101547469,"ICAM2__seq.14756.29__ANML",0.944389517734578,"P13598","ICAM2","ICAM2","ICAM2__seq.14756.29","ICAM2_1"
"seq.15297.3",0.0149623242206676,0.0392319510837737,0.021898788723786,0.68324894172872,0.494937835869417,0.00754032131075981,-0.00471226731503327,324,-0.0281194425203795,0.0580440909617148,-196.735919431037,"S100A3__seq.15297.3__ANML",0.826101316131024,"P33764","S100A3","S100A3","S100A3__seq.15297.3","S100A3"
