"apt_name","coef_x2m","coef_x2y","coef_m2y","acme","acme_p","ade","ade_p","total","total_p","prop_m","prop_m_p","prop_m_ci_lower","prop_m_ci_upper","p_adjusted","ade_p_adjusted","prop_m_p_adjusted","Protein_id","UniProt","EntrezGeneSymbol","symbol","ref_name","label"
"seq.2943.5",0.046935096792491,-0.122562636795701,0.000934666313386492,4.38686538874361e-05,0.958,-0.122562636795702,0,-0.122518768141814,0,-0.000358056602696646,0.958,-0.046935425808933,0.0390607106295363,0.986,0,0.986,"Cytochrome_P450_3A4__seq.2943.5__ANML","P08684","CYP3A4","CYP3A4","CYP3A4__seq.2943.5","CYP3A4_1"
"seq.4455.89",0.0493243091422294,0.117064504092076,-0.0076246478121796,-0.000376080485788458,0.88,0.117064504092077,0,0.116688423606289,0,-0.00322294598012025,0.88,-0.0589090487675687,0.0397877047112033,0.986,0,0.986,"MFGM__seq.4455.89__ANML","Q08431","MFGE8","MFGE8","MFGE8__seq.4455.89","MFGE8"
"seq.5103.30",0.0500469820506279,0.0622595236537274,0.0239739149927344,0.00119982209332466,0.362,0.0622595236537276,0.004,0.0634593457470522,0.004,0.0189069408012356,0.362,-0.0203978684974061,0.142487066723634,0.83369696969697,0.00405333333333333,0.83369696969697,"MO2R1_ECD__seq.5103.30__ANML","Q8TD46","CD200R1","CD200R1","CD200R1__seq.5103.30","CD200R1_2"
"seq.5587.3",0.0470698259027384,0.0571096019075369,-0.0147401999825384,-0.000693818646949663,0.55,0.0571096019075377,0,0.056415783260588,0,-0.0122983074389816,0.55,-0.0611973996956399,0.0343405078659711,0.908695652173913,0,0.908695652173913,"CC134__seq.5587.3__ANML","Q9H6E4","CCDC134","CCDC134","CCDC134__seq.5587.3","CCDC134_2"
"seq.5617.41",0.0476910849097511,0.0769343932049942,0.0271075117818958,0.00129278664608249,0.458,0.0769343932049944,0,0.0782271798510769,0,0.0165260546084315,0.458,-0.0320256351671257,0.0851441519169981,0.893904761904762,0,0.89752380952381,"NPFF__seq.5617.41__ANML","O15130","NPFF","NPFF","NPFF__seq.5617.41","NPFF"
"seq.5714.88",0.0490319164416349,0.0626900463871065,0.00128306373690289,6.29110739371063e-05,0.966,0.0626900463871074,0.002,0.0627529574610445,0.004,0.00100251966572508,0.962,-0.0660663505807598,0.0557641323680766,0.986,0.00214084507042254,0.986,"IFNA6__seq.5714.88__ANML","P05013","IFNA6","IFNA6","IFNA6__seq.5714.88","IFNA6"
"seq.5744.12",0.0486058855221924,0.209931309907348,-0.0936284961754233,-0.00455089596671757,0.152,0.209931309907347,0,0.205380413940629,0,-0.0221583737192833,0.152,-0.0812655701702335,0.00494376660630032,0.6916,0,0.684,"CA056__seq.5744.12__ANML","Q9BUN1","MENT","MENT","MENT__seq.5744.12","MENT"
"seq.5918.5",0.047746104758873,0.122283215704005,0.0108118587599536,0.000516224140990903,0.778,0.122283215704005,0,0.122799439844996,0,0.00420379882548738,0.778,-0.0304129959017002,0.0422299200415042,0.986,0,0.986,"PSME1__seq.5918.5__ANML","Q06323","PSME1","PSME1","PSME1__seq.5918.5","PSME1"
"seq.5963.9",0.0478760435217993,0.123361934460534,-0.00289755094477502,-0.000138723275138696,0.954,0.123361934460534,0,0.123223211185395,0,-0.00112578850854634,0.954,-0.0256350125145637,0.0200732559813333,0.986,0,0.986,"Dermokine__seq.5963.9__ANML","Q6E0U4","DMKN","DMKN","DMKN__seq.5963.9","DMKN_1"
"seq.6378.2",0.0476013614135563,-0.228045102771035,-0.0448921296516125,-0.00213692648817059,0.462,-0.228045102771034,0,-0.230182029259205,0,0.00928363736755587,0.462,-0.0149515096492001,0.0433951775212324,0.893904761904762,0,0.89752380952381,"CEI__seq.6378.2__ANML","Q86SI9","C5orf38","C5orf38","C5orf38__seq.6378.2","C5orf38"
"seq.7223.60",0.0476013614135563,-0.673458200230327,-0.19882549878994,-0.00946436442613048,0.082,-0.673458200230328,0,-0.682922564656459,0,0.0138586201656574,0.082,-0.000914960761071027,0.0344789179920787,0.6916,0,0.684,"S100A13__seq.7223.60__ANML","Q99584","S100A13","S100A13","S100A13__seq.7223.60","S100A13"
"seq.7965.25",0.0476013614135563,-0.314853730545308,-0.0376907313039026,-0.00179413012273831,0.59,-0.314853730545309,0,-0.316647860668047,0,0.00566601056123718,0.59,-0.014065294942837,0.0349608420298004,0.918204081632653,0,0.918204081632653,"HBAT__seq.7965.25__ANML","P09105","HBQ1","HBQ1","HBQ1__seq.7965.25","HBQ1_2"
"seq.8980.19",0.0496222666326884,0.11635394943798,-0.0167326555612163,-0.000830312295731624,0.674,0.116353949437981,0,0.115523637142249,0,-0.00718738014376422,0.674,-0.0562811469657454,0.0309514848210334,0.985076923076923,0,0.985076923076923,"MO2R2__seq.8980.19__ANML","Q6Q8B3","CD200R1L","CD200R1L","CD200R1L__seq.8980.19","CD200R1L"
"seq.9207.60",0.0478138171905811,-0.238328673989069,0.00293182974781627,0.000140181971596011,0.986,-0.238328673989069,0,-0.238188492017473,0,-0.000588533771756394,0.986,-0.0405941685702893,0.0371583142689528,0.986,0,0.986,"QORL1__seq.9207.60__ANML","O95825","CRYZL1","CRYZL1","CRYZL1__seq.9207.60","CRYZL1"
