"apt_name","coef","standardized_beta","se","t","p","R_squared","R_squared_adj","resid","CI95_lower","CI95_upper","AIC","Protein_id","p_adjusted","UniProt","EntrezGeneSymbol","symbol","ref_name","label"
"seq.17140.57",-0.0654622972348187,-0.0907737170377225,0.053957699860543,-1.21321511858382,0.226628488552904,0.0473314449049252,0.0262779961735424,181,-0.171929312693359,0.0410047182237219,108.944141169828,"PDGFD__seq.17140.57__ANML",0.67068346072248,"Q9GZP0","PDGFD","PDGFD","PDGFD__seq.17140.57","PDGFD_1"
"seq.17145.1",-0.0354146538600696,-0.0834570975640234,0.0276215844686517,-1.28213694258787,0.200987035321247,0.024696229244648,0.00902869879074675,249,-0.0898163828137212,0.0189870750935821,-111.762850690018,"S100A8__seq.17145.1__ANML",0.646408688750276,"P05109","S100A8|S100A9","S100A8","S100A8__seq.17145.1","S100A8_1"
"seq.17148.7",-0.212599989709248,-0.106749328355042,0.129053446553357,-1.64737940277595,0.10085754748495,0.115034907357521,0.0995092039778284,228,-0.466889894150672,0.0416899147321757,592.123969644041,"BLVRB__seq.17148.7__ANML",0.5036402923981,"P30043","BLVRB","BLVRB","BLVRB__seq.17148.7","BLVRB"
"seq.17151.84",-0.000402088401915215,-0.000662290335036416,0.0281290044835181,-0.0142944412466077,0.988606121830166,0.481450686100544,0.473411161854041,258,-0.0557937630242388,0.0549895862204084,-97.2510316171556,"IRF3__seq.17151.84__ANML",0.996296809776476,"Q14653","IRF3","IRF3","IRF3__seq.17151.84","IRF3"
"seq.17152.10",-0.00318923403471584,-0.0286622743329302,0.00665640367614682,-0.479122689951098,0.632244987394986,0.100791031213431,0.0872690918331817,266,-0.0162951758311785,0.00991670776174687,-876.049000724201,"KIR2DS4__seq.17152.10__ANML",0.908739812601898,"P43632","KIR2DS4","KIR2DS4","KIR2DS4__seq.17152.10","KIR2DS4"
"seq.17153.46",-0.0390380221768334,-0.177280746639619,0.0135780414512617,-2.87508491684608,0.00438574897752474,0.10332074675963,0.0890310375446437,251,-0.0657794347786996,-0.0122966095749672,-480.215498738119,"KIR2DL3__seq.17153.46__ANML",0.0971665461761099,"P43628","KIR2DL3","KIR2DL3","KIR2DL3__seq.17153.46","KIR2DL3"
"seq.17154.2",0.00491591565406629,0.0116544743042655,0.0226031131860071,0.217488432394772,0.827994454300588,0.276263417476226,0.265380160596169,266,-0.0395878584929592,0.0494196898010917,-208.154907048615,"PTGES3__seq.17154.2__ANML",0.958761843081901,"Q15185","PTGES3","PTGES3","PTGES3__seq.17154.2","PTGES3"
"seq.17156.72",0.143153503879317,0.141194743536625,0.0396813033536412,3.60758069369668,0.000368152408267121,0.611164092829222,0.605403560871137,270,0.0650293894645932,0.221277618294041,99.8251793830255,"DCLK1__seq.17156.72__ANML",0.0153418750611793,"O15075","DCLK1","DCLK1","DCLK1__seq.17156.72","DCLK1"
"seq.17158.17",0.0115213083213671,0.030927370136276,0.0203636429382573,0.565778350970882,0.572025026827522,0.256184118749752,0.244914181155052,264,-0.0285745111069315,0.0516171277496656,-264.793087794971,"UBE2G1__seq.17158.17__ANML",0.887380282034009,"P62253","UBE2G1","UBE2G1","UBE2G1__seq.17158.17","UBE2G1"
"seq.17161.1",0.0294372202156899,0.03655667879313,0.0317790038816235,0.92631035023449,0.355127542273721,0.612173439077379,0.606319453252132,265,-0.0331342490914255,0.0920086895228053,-26.0107253731566,"DDOST__seq.17161.1__ANML",0.775982497958278,"P39656","DDOST","DDOST","DDOST__seq.17161.1","DDOST"
"seq.17164.15",-0.0109603906108669,-0.0351390761491216,0.0172695873793025,-0.634664301476182,0.52619082296812,0.228666254090349,0.217110692353875,267,-0.0449622847163695,0.0230415034946357,-354.277363303716,"ANXA4__seq.17164.15__ANML",0.869349027647622,"P09525","ANXA4","ANXA4","ANXA4__seq.17164.15","ANXA4"
"seq.17165.1",-0.184350146833959,-0.134836247788148,0.0796656727798573,-2.31404744855892,0.0214481350415286,0.176194226509199,0.163471357420538,259,-0.341225045696173,-0.0274752479717446,452.563002929053,"PPBP__seq.17165.1__ANML",0.250681792029619,"P02775","PPBP","PPBP","PPBP__seq.17165.1","PPBP_2"
"seq.17166.4",0.000471657546979149,0.00457719723508524,0.00664072410429394,0.0710250176895877,0.943432868183842,0.00417610251484987,-0.0112630276787185,258,-0.0126052655647934,0.0135485806587517,-860.715588857209,"FGF8__seq.17166.4__ANML",0.989156619059637,"P55075","FGF8","FGF8","FGF8__seq.17166.4","FGF8_2"
"seq.17170.15",-0.00445180788501531,-0.00748424621533358,0.0323676148092413,-0.137538954020927,0.890708079585262,0.25252427087702,0.241367916711005,268,-0.0681789537521689,0.0592753379821383,-14.5254859434569,"CALCB__seq.17170.15__ANML",0.977252353107102,"P10092","CALCB","CALCB","CALCB__seq.17170.15","CALCB"
"seq.17172.19",0.0387915494379703,0.0974474925891663,0.0226194453301204,1.71496466300678,0.0875524284458045,0.215455735510156,0.203292258541321,258,-0.0057506936619449,0.0833337925378855,-219.471663232995,"STATH__seq.17172.19__ANML",0.479494588263949,"P02808","STATH","STATH","STATH__seq.17172.19","STATH"
"seq.17175.5",0.0110939696972331,0.081850977908531,0.00833434390996309,1.33111494042993,0.184290942008933,0.0531390880642026,0.0389005781102808,266,-0.00531570608416559,0.0275036454786318,-752.859016304627,"MAP2K6__seq.17175.5__ANML",0.631223524953298,"P52564","MAP2K6","MAP2K6","MAP2K6__seq.17175.5","MAP2K6"
"seq.17176.13",-0.0938536438982105,-0.107525699582695,0.0546674346715792,-1.71681083010474,0.0872775665616045,0.106020727241262,0.0914251472778537,245,-0.201531757622532,0.0138244698261105,227.240408278732,"PSIP1__seq.17176.13__ANML",0.479472310271635,"O75475","PSIP1","PSIP1","PSIP1__seq.17176.13","PSIP1"
"seq.17195.43",-0.00840884593288335,-0.0483562499062937,0.0109363751808476,-0.768887843899998,0.442665905557952,0.0556109654649005,0.0409123034487899,257,-0.0299451660118878,0.0131274741461211,-592.186350362148,"BAG1__seq.17195.43__ANML",0.823135193840961,"Q99933","BAG1","BAG1","BAG1__seq.17195.43","BAG1"
