"Protein_id","coef","standardized_beta","se","t","p","R_squared","R_squared_adj","resid","CI95_lower","CI95_upper","p_adjusted","symbol","uniprot","label"
"DBH__Inflammation_II_o2csf__NPX",-0.153811836149916,-0.0837045751530484,0.0713576399270627,-2.15550621218881,0.0315039425887701,0.194857563977243,0.188406102150137,624,-0.293942039967981,-0.0136816323318511,0.163514866197684,"DBH",NA,"DBH"
"DBI__Neurology_o2csf__NPX",0.0765541045876316,0.0562678462509083,0.0258747467302196,2.95864169747497,0.0032070293873662,0.806888241374737,0.805340871513957,624,0.0257419765975163,0.127366232577747,0.0299394488444723,"DBI","P07108","DBI"
"DBNL__Inflammation_o2csf__NPX",0.0796588008620546,0.0624418429402252,0.0337285348621266,2.36176285710835,0.0184949494828403,0.627864023914141,0.624877378841221,623,0.0134234094925549,0.145894192231554,0.120781571505309,"DBNL","Q9UJU6","DBNL"
"DCBLD2__Oncology_o2csf__NPX",-0.030994679186896,-0.0218404124674234,0.0274161970548906,-1.13052438034498,0.258689668651207,0.800733318251249,0.799136630096211,624,-0.0848338656446452,0.0228445072708531,0.544580727679004,"DCBLD2",NA,"DCBLD2"
"DCC__Neurology_II_o2csf__NPX",-0.0396591170963646,-0.0495481279043504,0.0238631630828487,-1.66193882004138,0.0970280866324548,0.525888125370827,0.522083054145874,623,-0.0865210976883975,0.00720286349566831,0.326004996390687,"DCC","P43146","DCC"
"DCN__Cardiometabolic_o2csf__NPX",0.0337955108819747,0.0569995982755387,0.0254438207829201,1.32824040737863,0.184585849679764,0.0186292666542645,0.0107404343926427,622,-0.0161706886049962,0.0837617103689455,0.460141428144359,"DCN","P07585","DCN"
"DCTD__Inflammation_II_o2csf__NPX",0.00899668387478858,0.013828481792059,0.022924877576858,0.392441959379118,0.694866129669811,0.339420023012339,0.334109894579962,622,-0.0360228521450769,0.054016219894654,0.86643972714262,"DCTD","P32321","DCTD"
"DCTPP1__Cardiometabolic_o2csf__NPX",0.0123020161541463,0.00999704467153955,0.0325727760506002,0.377677853893561,0.70579855407842,0.626610107716466,0.623613399110659,623,-0.0516637202326179,0.0762677525409104,0.875014071945707,"DCTPP1","Q9H773","DCTPP1"
"DDAH1__Oncology_o2csf__NPX",0.22510266628388,0.19002681768905,0.0297619824434934,7.56342984581971,1.41138696692098e-13,0.662972679993673,0.660272140570545,624,0.166656889908718,0.283548442659041,1.22702454436692e-11,"DDAH1","O94760","DDAH1"
"DDC__Cardiometabolic_o2csf__NPX",0.192526025581367,0.140881149207072,0.044906379519128,4.28727560856604,2.09567962678396e-05,0.424553045315468,0.419934690944003,623,0.104339816645958,0.280712234516776,0.000448475440131767,"DDC","P20711","DDC"
"DDR1__Neurology_o2csf__NPX",-0.0136704328822094,-0.0164399395396686,0.0245872128569959,-0.555997662757438,0.578412074156531,0.534403572663178,0.530666843711839,623,-0.0619542872780608,0.0346134215136421,0.798695270379778,"DDR1","Q08345","DDR1"
"DDT__Cardiometabolic_II_o2csf__NPX",0.13670100955194,0.110726833228119,0.0289901728319475,4.71542582185968,2.97879879983924e-06,0.706156529917394,0.703798235614966,623,0.0797707144400221,0.193631304663858,7.53365296468434e-05,"DDT","P30046","DDT"
"DFFA__Inflammation_o2csf__NPX",0.00608489314142986,0.00491672791844504,0.0347974626836018,0.174866000913835,0.861241739128956,0.579114073129303,0.575736176444948,623,-0.0622496363285113,0.074419422611371,0.947774730323083,"DFFA","O00273","DFFA"
"DIPK1C__Neurology_II_o2csf__NPX",-0.0621379841916178,-0.0457269346148776,0.0443543612528212,-1.40094417857647,0.161728665989881,0.431724525966697,0.42716372761972,623,-0.149240151200468,0.0249641828172327,0.422072372217495,"DIPK1C","Q0P6D2","DIPK1C"
"DIPK2B__Inflammation_II_o2csf__NPX",-0.0815195661213453,-0.0358553087796514,0.0502678654904319,-1.62170335513574,0.105372010634608,0.739002116572549,0.736910787378419,624,-0.180234241156468,0.0171951089137774,0.334704561956893,"DIPK2B",NA,"DIPK2B"
"DKK1__Neurology_o2csf__NPX",0.0969227756495534,0.0682753486008288,0.0297695548743197,3.25576838682134,0.00119207014056009,0.765202358218263,0.763320966857832,624,0.0384621287394895,0.155383422559617,0.0130564532718039,"DKK1","O94907","DKK1"
"DKK3__Cardiometabolic_o2csf__NPX",-0.00771396747147721,-0.0278688322829004,0.0103194273040796,-0.747518950826623,0.455032415715403,0.258571233682045,0.252620762042254,623,-0.027979042992511,0.0125511080495566,0.717620145100274,"DKK3","Q9UBP4","DKK3"
"DKK4__Neurology_o2csf__NPX",0.0060875305569416,0.0053134591207049,0.0317906036174416,0.191488360214769,0.848205290066737,0.588904418395981,0.585610383286974,624,-0.0563419972268367,0.0685170583407199,0.940872056206404,"DKK4","Q9UBT3","DKK4"
"DKKL1__Oncology_o2csf__NPX",-0.0294784954766233,-0.0288023849368735,0.0391758517093689,-0.752465975604395,0.452055549515125,0.221765386117304,0.215509480861012,622,-0.106411454495747,0.0474544635425,0.717620145100274,"DKKL1","Q9UK85","DKKL1"
"DLG4__Neurology_II_o2csf__NPX",0.181243227596098,0.1351542693495,0.0371106845376098,4.88385568346003,1.32447910465697e-06,0.592505898271379,0.589230222212468,622,0.108365813369497,0.254120641822698,3.54513137492947e-05,"DLG4","P78352","DLG4"
"DLK1__Cardiometabolic_o2csf__NPX",-0.0286796472147614,-0.0300976454890447,0.0219936945895106,-1.30399406511899,0.192718744298631,0.717238180402699,0.71496151518855,621,-0.0718706754312717,0.0145113810017488,0.471957347393302,"DLK1","P80370","DLK1"
"DLL1__Oncology_o2csf__NPX",-0.0225209293180161,-0.0153378916758583,0.0282183707360526,-0.798094600452702,0.425119212484203,0.802805195069707,0.80122510849174,624,-0.0779354027605031,0.0328935441244709,0.694062000663763,"DLL1","O00548","DLL1"
"DMD__Cardiometabolic_II_o2csf__NPX",0.0419573295287809,0.0500997761922425,0.0235580087993263,1.78102189731675,0.0753952332850844,0.577520213077209,0.574134958374303,624,-0.00430525115594511,0.088219910213507,0.280413822191317,"DMD",NA,"DMD"
"DMP1__Cardiometabolic_II_o2csf__NPX",0.0496777339232088,0.0363921999485928,0.0517043092247887,0.960804518386094,0.337023809745527,0.235539874268503,0.229394696408925,622,-0.0518584249384369,0.151213892784855,0.617816169996935,"DMP1",NA,"DMP1"
"DNAJA2__Inflammation_o2csf__NPX",0.189860772893034,0.122245865107439,0.0320790338812039,5.91853151176971,5.36048158610364e-09,0.772221195031015,0.770396044350174,624,0.126864833556272,0.252856712229795,2.25952420796065e-07,"DNAJA2","O60884","DNAJA2"
