"Protein_id","coef","OddsRatio","se","z","p","CI95_lower","CI95_upper","p_adjusted","symbol","uniprot","label","standardized_beta"
"CD40__Inflammation_o2csf__NPX",-0.0551756223769977,0.946318938577477,0.671948845184685,-0.0821128316126992,0.934556989431915,0.256338771435319,3.69563519948876,0.98036860656093,"CD40",NA,"CD40",-0.0551756223769977
"CD46__Cardiometabolic_o2csf__NPX",-0.547687237577082,0.578285702426848,0.613768070417111,-0.892335825167443,0.372212957468373,0.171299259158842,1.94550301344721,0.771772103589065,"CD46","P15529","CD46",-0.547687237577082
"CD48__Inflammation_o2csf__NPX",-0.375264906185272,0.687107235723181,0.551321373728437,-0.680664534457384,0.496083782201859,0.229434910962358,2.03180861962274,0.798671922503225,"CD48","P09326","CD48",-0.375264906185272
"CD5__Oncology_o2csf__NPX",-0.283366295639376,0.753243827391884,0.526038682961953,-0.538679577790426,0.590107967583999,0.265917353844686,2.13791342579179,0.836009885130153,"CD5","P06127","CD5",-0.283366295639376
"CD55__Cardiometabolic_o2csf__NPX",-0.864369807442279,0.421316979808536,0.577304464620849,-1.4972512087014,0.134327905261812,0.132116552124842,1.29963629289262,0.76336765755597,"CD55","P08174","CD55",-0.864369807442279
"CD58__Inflammation_o2csf__NPX",-0.264975339718058,0.767224869724172,0.664104624128601,-0.398996378116992,0.689895872995463,0.206723871956466,2.88869956339366,0.872386299242664,"CD58","P19256","CD58",-0.264975339718058
"CD59__Cardiometabolic_o2csf__NPX",-1.01382696977104,0.362827788268109,3.85224692851889,-0.263178085045767,0.792413321172725,0.000250205343101376,988.483068560457,0.914727742532166,"CD59","P13987","CD59",-1.01382696977104
"CD5L__Inflammation_II_o2csf__NPX",0.311883246867025,1.36599519949981,0.409583947449901,0.761463550534224,0.446380241804494,0.599939932353294,3.0253961198874,0.782237960997201,"CD5L","O43866","CD5L",0.311883246867025
"CD6__Inflammation_o2csf__NPX",-0.350359828713255,0.704434568325017,0.423443108907078,-0.827407085729997,0.408006365764803,0.309396951786213,1.67104497937118,0.771772103589065,"CD6","P30203","CD6",-0.350359828713255
"CD69__Cardiometabolic_o2csf__NPX",-1.15547268234741,0.314908649958188,0.661734314858693,-1.7461277984264,0.0807887473765049,0.0820064089632765,1.11787264893951,0.76336765755597,"CD69","Q07108","CD69",-1.15547268234741
"CD74__Neurology_o2csf__NPX",-1.02739837322789,0.35793696867803,1.00533913164381,-1.02194208987768,0.306808309875694,0.046260990087427,2.52511105966876,0.76336765755597,"CD74","P04233","CD74",-1.02739837322789
"CD79B__Inflammation_o2csf__NPX",-0.656747320711242,0.518535223213134,0.536642184420911,-1.22380860054812,0.221024439109202,0.173444910912269,1.43389331184506,0.76336765755597,"CD79B","P40259","CD79B",-0.656747320711242
"CD80__Cardiometabolic_II_o2csf__NPX",0.276518547749701,1.31853140828149,0.280246776197724,0.986696623245389,0.323791385958576,0.744638308520468,2.33081192359882,0.76336765755597,"CD80","P33681","CD80",0.276518547749701
"CD83__Inflammation_o2csf__NPX",-0.40221268248819,0.668838480330014,0.521018454102077,-0.771973966222298,0.440129846822505,0.238743005225576,1.90326837772282,0.782237960997201,"CD83","Q01151","CD83",-0.40221268248819
"CD84__Inflammation_o2csf__NPX",0.277069869806556,1.31925854415414,0.552998381911596,0.501031972008283,0.616348621892885,0.464182441601788,4.15852933037705,0.840441431194465,"CD84","Q9UIB8","CD84",0.277069869806556
"CD86__Oncology_II_o2csf__NPX",0.305984646387466,1.35796145677379,0.57152481835014,0.535382955495744,0.59238507379622,0.431730697557164,4.20817738458737,0.836065660494912,"CD86","P42081","CD86",0.305984646387466
"CD8A__Neurology_o2csf__NPX",-0.555190497189988,0.573962912459472,0.463780508372608,-1.19709752170943,0.231268545832096,0.222524650730358,1.38955092789416,0.76336765755597,"CD8A","P01732","CD8A",-0.555190497189988
"CD93__Cardiometabolic_o2csf__NPX",-0.618093184267213,0.538971177102071,0.600314793682509,-1.02961511322359,0.303190717837977,0.162018701158467,1.7301357367232,0.76336765755597,"CD93","Q9NPY3","CD93",-0.618093184267213
"CD99__Neurology_o2csf__NPX",-0.221307775266879,0.801469969692615,0.71094463112717,-0.311286935124618,0.755582498514407,0.220217493541064,3.68654552796266,0.8972935149529,"CD99",NA,"CD99",-0.221307775266879
"CD99L2__Neurology_o2csf__NPX",-0.0434509972420847,0.957479472076181,2.403945775656,-0.018074865781957,0.985579128876558,0.0105868954319214,141.196156748667,0.994361726079988,"CD99L2","Q8TCZ2","CD99L2",-0.0434509972420847
"CDA__Cardiometabolic_II_o2csf__NPX",-0.397923666812868,0.671713299722112,0.541757034693148,-0.734505767956023,0.462640546081189,0.231098469273979,1.94398561251156,0.785954697134433,"CDA","P32320","CDA",-0.397923666812868
"CDCP1__Neurology_o2csf__NPX",-0.804973201984955,0.447099907788875,0.712273529199582,-1.13014617135856,0.258414637180043,0.104830273403671,1.76762149430217,0.76336765755597,"CDCP1","Q9H5V8","CDCP1",-0.804973201984955
"CDH1__Cardiometabolic_o2csf__NPX",-0.865212971886488,0.420961890031994,0.744435696903641,-1.16224003696384,0.245137975878442,0.0910867789182336,1.71085742768723,0.76336765755597,"CDH1","P12830","CDH1",-0.865212971886488
"CDH15__Neurology_o2csf__NPX",0.186218836133372,1.20468586032958,0.421196311731755,0.442118867014125,0.658403192301944,0.533238619847828,2.83210077065375,0.855924149992528,"CDH15","P55291","CDH15",0.186218836133372
"CDH2__Cardiometabolic_o2csf__NPX",-0.610505258566124,0.543076405736804,0.623189623981915,-0.979646058073395,0.327260861409082,0.157336737632209,1.86122746250357,0.763791708422873,"CDH2","P19022","CDH2",-0.610505258566124
"CDH22__Oncology_II_o2csf__NPX",-0.700447547411368,0.496363108049448,0.665434971007981,-1.05261607509198,0.292516986667275,0.132019709118579,1.85153737313138,0.76336765755597,"CDH22",NA,"CDH22",-0.700447547411368
"CDH3__Neurology_o2csf__NPX",-1.68777765510819,0.184930046006367,0.686335791981596,-2.45911356339907,0.0139280552398273,0.0476702968109811,0.712971997862718,0.76336765755597,"CDH3","P22223","CDH3",-1.68777765510819
"CDH5__Cardiometabolic_o2csf__NPX",-0.301421684547925,0.739765759175952,0.647492034952731,-0.46552184162378,0.641557799350969,0.19264324863494,2.51154912407684,0.84986939596395,"CDH5","P33151","CDH5",-0.301421684547925
"CDH6__Cardiometabolic_o2csf__NPX",-0.877200670402433,0.415945652450848,0.579623600864506,-1.51339708923876,0.130178823930641,0.129529927912692,1.28798422014047,0.76336765755597,"CDH6","P55285","CDH6",-0.877200670402433
"CDHR5__Cardiometabolic_o2csf__NPX",-0.0269404511460082,0.973419205796625,0.627849914531566,-0.0429090623769667,0.96577402467345,0.271080767310801,3.29263106809805,0.988323952303385,"CDHR5","Q9HBB8","CDHR5",-0.0269404511460082
"CDNF__Oncology_o2csf__NPX",-1.01003353543464,0.364206765534544,0.541159189665427,-1.86642591445059,0.0619818002803494,0.120427544748932,1.02139623358517,0.76336765755597,"CDNF","Q49AH0","CDNF",-1.01003353543464
"CDON__Inflammation_o2csf__NPX",-0.25726574795271,0.773162720051926,0.477526912585264,-0.538746071001337,0.590062079625319,0.298966823070236,1.97002129408705,0.836009885130153,"CDON","Q4KMG0","CDON",-0.25726574795271
"CEACAM1__Oncology_o2csf__NPX",-0.0475599863109169,0.953553271273973,0.485056345729736,-0.0980504362629583,0.921892243932595,0.367009424701033,2.4988553279213,0.974994276823611,"CEACAM1",NA,"CEACAM1",-0.0475599863109169
"CEACAM16__Oncology_II_o2csf__NPX",-0.480713110567051,0.618342288127268,0.55616267686814,-0.864339033453377,0.387401673498409,0.205210098354749,1.86260013315195,0.771772103589065,"CEACAM16","Q2WEN9","CEACAM16",-0.480713110567051
"CEACAM21__Inflammation_o2csf__NPX",0.0791461020050004,1.08236244584241,0.24585482146435,0.321922106443118,0.747511705429588,0.661794578517454,1.75431657102252,0.895229709198602,"CEACAM21","Q3KPI0","CEACAM21",0.0791461020050004
"CEACAM6__Cardiometabolic_II_o2csf__NPX",-0.484941480483344,0.615733228120905,0.568812683835903,-0.85255039886425,0.393908678932229,0.195518558700558,1.83929536742186,0.771772103589065,"CEACAM6",NA,"CEACAM6",-0.484941480483344
"CELA2A__Cardiometabolic_II_o2csf__NPX",0.0448758463679699,1.04589799981217,0.322280309879343,0.139244766100575,0.889256734812028,0.554749794270278,1.97326405982651,0.966371967284009,"CELA2A","P08217","CELA2A",0.0448758463679699
"CELA3A__Cardiometabolic_o2csf__NPX",0.340161847327381,1.40517499597822,0.417746920071987,0.814277331521113,0.415486092860125,0.605599356122037,3.20955502541932,0.771772103589065,"CELA3A",NA,"CELA3A",0.340161847327381
"CELSR2__Inflammation_II_o2csf__NPX",-0.741371110243196,0.476460188012948,0.506389215469898,-1.46403416106571,0.143184614733631,0.180505459421538,1.34117904147618,0.76336765755597,"CELSR2",NA,"CELSR2",-0.741371110243196
"CEND1__Neurology_II_o2csf__NPX",-1.01257487222302,0.363282368582212,0.620570891967271,-1.63168283483787,0.10274631792872,0.107271001023185,1.25055189169796,0.76336765755597,"CEND1",NA,"CEND1",-1.01257487222302
"CEP170__Cardiometabolic_II_o2csf__NPX",-3.45714468914131,0.0315196320014564,1.19721964378904,-2.8876444744925,0.0038813830995287,0.00292264089247293,0.301355890957272,0.76336765755597,"CEP170",NA,"CEP170",-3.45714468914131
"CES1__Cardiometabolic_o2csf__NPX",-0.162397862117604,0.850102913502753,0.524582974845598,-0.309575167141868,0.756884042918785,0.287230370947326,2.23185926788288,0.8972935149529,"CES1","P23141","CES1",-0.162397862117604
"CETN3__Oncology_II_o2csf__NPX",2.08019119529831,8.0059994774318,1.85594969224973,1.12082305031488,0.262363190474506,0.225634920984198,345.724860331945,0.76336765755597,"CETN3","O15182","CETN3",2.08019119529831
"CFB__Inflammation_II_o2csf__NPX",0.0300613534972759,1.03051775788244,0.52070052595277,0.057732519939883,0.953961689721062,0.378357775890802,2.92958832612575,0.985854911145614,"CFB","P00751","CFB",0.0300613534972759
"CFC1__Oncology_o2csf__NPX",-0.419217961073228,0.657560856977201,0.465712832963192,-0.900164074083743,0.368032941753231,0.256378430252352,1.63354597368435,0.771772103589065,"CFC1","P0CG37","CFC1",-0.419217961073228
"CFD__Inflammation_II_o2csf__NPX",-0.348436147809305,0.705790979885406,0.46710997138224,-0.74594029063057,0.455703485051272,0.282386920296806,1.77810969982733,0.785954697134433,"CFD","P00746","CFD",-0.348436147809305
"CFH__Inflammation_II_o2csf__NPX",-0.174339329108895,0.840011808833146,0.521686737229427,-0.334183939646954,0.738240762336235,0.300425229957644,2.33752000391896,0.89098186810871,"CFH","P08603","CFH",-0.174339329108895
"CFHR2__Inflammation_II_o2csf__NPX",0.0846715730939341,1.08835956143099,0.363344663190672,0.233033760150486,0.815735190517243,0.525664866799252,2.20473564515541,0.930365428224276,"CFHR2","P36980","CFHR2",0.0846715730939341
"CFHR4__Inflammation_II_o2csf__NPX",0.461467107924917,1.58639969811044,0.498082681118999,0.926486957723926,0.354192971906662,0.582509323553095,4.18913457267714,0.771772103589065,"CFHR4","Q92496","CFHR4",0.461467107924917
"CFHR5__Inflammation_II_o2csf__NPX",-0.00408358243619761,0.995924744048741,0.341001017201459,-0.0119752793399589,0.990445337871965,0.506085615712499,1.94057740390182,0.994361726079988,"CFHR5","Q9BXR6","CFHR5",-0.00408358243619761
"CFI__Inflammation_II_o2csf__NPX",0.11026776126696,1.11657700650926,0.466973002398625,0.236133054160658,0.813329425545407,0.443276360279266,2.78389349240745,0.928851585331414,"CFI","P05156","CFI",0.11026776126696
"CFP__Inflammation_II_o2csf__NPX",-0.10769512238002,0.897901304717309,0.559051855407378,-0.192638878376574,0.847241794630627,0.287976000402271,2.57588921331974,0.945622268274816,"CFP","P27918","CFP",-0.10769512238002
"CGB3_CGB5_CGB8__Inflammation_II_o2csf__NPX",-0.567369343698515,0.567015100293249,0.517871638222763,-1.09557910073164,0.273263011814025,0.195340471917887,1.5136145755378,0.76336765755597,"CGB3_CGB5_CGB8",NA,"CGB3_CGB5_CGB8",-0.567369343698515
"CGREF1__Cardiometabolic_o2csf__NPX",-1.59940028066296,0.20201763555522,1.03410710009208,-1.54664858264733,0.121948007918083,0.0262076050191848,1.58672399884733,0.76336765755597,"CGREF1","Q99674","CGREF1",-1.59940028066296
"CHAD__Inflammation_II_o2csf__NPX",-0.501092033313974,0.605868669549724,0.579832697975715,-0.864201061898308,0.38747744898396,0.188217598970849,1.86915467150666,0.771772103589065,"CHAD","O15335","CHAD",-0.501092033313974
"CHCHD10__Neurology_II_o2csf__NPX",-0.552117940625247,0.575729158029243,0.45798525637074,-1.20553649477813,0.227996258232404,0.23373505207936,1.43269712486174,0.76336765755597,"CHCHD10","Q8WYQ3","CHCHD10",-0.552117940625247
"CHCHD6__Oncology_II_o2csf__NPX",-1.07260793279091,0.34211513969944,0.945038702846122,-1.13498836561994,0.2563801931198,0.051947161646081,2.18547925583672,0.76336765755597,"CHCHD6",NA,"CHCHD6",-1.07260793279091
"CHGA__Cardiometabolic_II_o2csf__NPX",-2.03332530051026,0.130899516398177,1.76546927903472,-1.15171944630041,0.249436378627847,0.00268558808609814,2.92874542820387,0.76336765755597,"CHGA","P10645","CHGA",-2.03332530051026
"CHGB__Neurology_o2csf__NPX",-1.23327373023269,0.291337255219733,2.35477568488335,-0.523732998497385,0.60046426073865,0.00271702585883585,29.2796936751932,0.836919625939341,"CHGB","P05060","CHGB",-1.23327373023269
"CHI3L1__Cardiometabolic_o2csf__NPX",-0.927538669660405,0.395526033502877,0.716126588067061,-1.29521607648164,0.195245700456566,0.098558838814311,1.66754897168622,0.76336765755597,"CHI3L1","P36222","CHI3L1",-0.927538669660405
"CHIT1__Cardiometabolic_o2csf__NPX",-0.192229621650325,0.825117381922456,0.18346931060113,-1.04774810032529,0.294754679907696,0.589681334151811,1.22758364636409,0.76336765755597,"CHIT1","Q13231","CHIT1",-0.192229621650325
"CHL1__Cardiometabolic_o2csf__NPX",-0.391331324626215,0.676156091757967,0.526944026727623,-0.742643060319752,0.457697811178671,0.242163345372464,1.94460281271742,0.785954697134433,"CHL1","O00533","CHL1",-0.391331324626215
"CHRDL1__Inflammation_o2csf__NPX",-0.29561308859614,0.74407526353796,0.510264768082575,-0.579332744659144,0.562364675082715,0.28207182574704,2.11825501065807,0.82751633584599,"CHRDL1","Q9BU40","CHRDL1",-0.29561308859614
"CHRDL2__Cardiometabolic_o2csf__NPX",-0.546820336841301,0.578787236086313,0.372739878626482,-1.46702933653435,0.14236807504535,0.27119197267206,1.19431694018035,0.76336765755597,"CHRDL2","Q6WN34","CHRDL2",-0.546820336841301
"CIAPIN1__Oncology_o2csf__NPX",-0.42270906024487,0.655269249256478,0.614044596597162,-0.68840123760943,0.491200144692433,0.189175794343189,2.11370914679181,0.798671922503225,"CIAPIN1",NA,"CIAPIN1",-0.42270906024487
"CILP__Cardiometabolic_II_o2csf__NPX",-0.208867301422486,0.811502913781192,0.297681140990551,-0.701647745394513,0.482898868174825,0.442855014139883,1.42795987748395,0.795240872698826,"CILP","O75339","CILP",-0.208867301422486
"CKAP4__Inflammation_o2csf__NPX",-0.27616132299945,0.758690526656794,0.375065719373646,-0.736301156662983,0.461547442461369,0.361125084255405,1.60399052502534,0.785954697134433,"CKAP4","Q07065","CKAP4",-0.27616132299945
"CKB__Cardiometabolic_II_o2csf__NPX",-0.862621891370959,0.422054050509867,1.06695283633472,-0.808491117877627,0.418807917162823,0.0649500830155553,4.89679603042335,0.771772103589065,"CKB","P12277","CKB",-0.862621891370959
"CKMT1A_CKMT1B__Inflammation_o2csf__NPX",-0.427438704745742,0.652177376149106,0.529997287880098,-0.806492249149853,0.419959075360954,0.236551741954234,1.93079146173697,0.771772103589065,"CKMT1A_CKMT1B",NA,"CKMT1A_CKMT1B",-0.427438704745742
"CLEC11A__Neurology_o2csf__NPX",-0.384622718173167,0.680707406297984,0.349454617844731,-1.10063710288144,0.271054630658221,0.336156630320001,1.33360611075388,0.76336765755597,"CLEC11A","Q9Y240","CLEC11A",-0.384622718173167
"CLEC14A__Neurology_o2csf__NPX",-0.691589356182715,0.500779519207981,0.534628953011963,-1.29358754756262,0.195807925992651,0.172637675565676,1.43356427066371,0.76336765755597,"CLEC14A",NA,"CLEC14A",-0.691589356182715
"CLEC1A__Cardiometabolic_o2csf__NPX",-0.470021494761892,0.624988834152144,0.580921480176251,-0.809096428349127,0.418459682538371,0.198140019398793,1.957255792156,0.771772103589065,"CLEC1A","Q8NC01","CLEC1A",-0.470021494761892
"CLEC3B__Inflammation_II_o2csf__NPX",-0.274248315625706,0.760143296365214,0.407089300213292,-0.67368097241076,0.500514161437269,0.34578879901993,1.73642234453857,0.80014620865768,"CLEC3B","P05452","CLEC3B",-0.274248315625706
"CLEC4A__Inflammation_o2csf__NPX",-0.112884881059383,0.893253484592228,0.511659649539707,-0.220624943086552,0.825384477818085,0.339811531790735,2.5835214058676,0.935681165580217,"CLEC4A","Q9UMR7","CLEC4A",-0.112884881059383
"CLEC4M__Cardiometabolic_II_o2csf__NPX",-0.319322851898871,0.726640914033261,0.387953524872349,-0.823095632405814,0.410453612333258,0.344566630971362,1.58866906826887,0.771772103589065,"CLEC4M","Q9H2X3","CLEC4M",-0.319322851898871
"CLEC5A__Cardiometabolic_o2csf__NPX",-0.409570664266471,0.663935240077073,0.34512828622856,-1.18672007079488,0.235338055495966,0.337333726143993,1.31437893441543,0.76336765755597,"CLEC5A",NA,"CLEC5A",-0.409570664266471
"CLEC7A__Inflammation_o2csf__NPX",-0.248194985112788,0.780207799539843,0.560689490223468,-0.442660312776448,0.658011452729728,0.26721689338804,2.41549411100211,0.855924149992528,"CLEC7A","Q9BXN2","CLEC7A",-0.248194985112788
"CLGN__Neurology_II_o2csf__NPX",-0.322748877735091,0.724155683151631,0.624587821925456,-0.516738985944576,0.605338377205421,0.21126932718117,2.51395522304645,0.838670998697949,"CLGN","O14967","CLGN",-0.322748877735091
"CLMP__Oncology_o2csf__NPX",-0.387603024497558,0.678681709807356,0.735489398733773,-0.527000151415996,0.598193483327176,0.16613415805416,3.06634368909041,0.836872939364116,"CLMP","Q9H6B4","CLMP",-0.387603024497558
"CLPS__Neurology_o2csf__NPX",-0.317205048120069,0.728181427583764,0.27585442123158,-1.14990017815874,0.250184987509212,0.418229605850242,1.23460431704654,0.76336765755597,"CLPS","P04118","CLPS",-0.317205048120069
"CLSTN2__Inflammation_o2csf__NPX",-0.64399541256112,0.525189876338368,0.746812398973882,-0.862325549824786,0.388508396780978,0.124656050725025,2.37519738871706,0.771772103589065,"CLSTN2","Q9H4D0","CLSTN2",-0.64399541256112
"CLSTN3__Neurology_II_o2csf__NPX",-0.530968120942856,0.588035404628553,0.626975324021358,-0.846872437558274,0.397066226910388,0.170247989206565,2.0244090084852,0.771772103589065,"CLSTN3","Q9BQT9","CLSTN3",-0.530968120942856
"CLU__Inflammation_II_o2csf__NPX",-0.621731181898182,0.537013963564367,0.556829917899968,-1.11655491544524,0.264184677566835,0.180511673206821,1.6278486760251,0.76336765755597,"CLU","P10909","CLU",-0.621731181898182
"CLUL1__Cardiometabolic_o2csf__NPX",-0.396594904030964,0.672606440609666,0.494466121829821,-0.802066888957579,0.422514266986694,0.255745494354694,1.77642777888247,0.77229611744874,"CLUL1","Q15846","CLUL1",-0.396594904030964
"CNDP1__Cardiometabolic_o2csf__NPX",-0.51559991524854,0.597142252398743,0.786156224227026,-0.65584918030191,0.511921169258024,0.129369924827578,2.95710931395919,0.800992515678191,"CNDP1","Q96KN2","CNDP1",-0.51559991524854
"CNP__Cardiometabolic_II_o2csf__NPX",-0.0615341348604249,0.940320847470714,0.616090708536222,-0.0998783685711227,0.920440889844058,0.276316133675318,3.17347467544163,0.974994276823611,"CNP","P09543","CNP",-0.0615341348604249
"CNPY2__Cardiometabolic_o2csf__NPX",0.068937804372613,1.07136957257339,0.89583193249997,0.0769539484713728,0.938660180072026,0.192966906713774,6.92382314365958,0.982013919886054,"CNPY2",NA,"CNPY2",0.068937804372613
"CNPY4__Oncology_o2csf__NPX",-0.489332966162226,0.613035173038758,0.372545387138998,-1.31348550553829,0.189019401880686,0.286520105747838,1.25509713327031,0.76336765755597,"CNPY4","Q8N129","CNPY4",-0.489332966162226
"CNTN1__Cardiometabolic_o2csf__NPX",-1.35600363697497,0.257688538879571,1.32157491281969,-1.02605128458576,0.304867411107567,0.0202872834303202,3.71638000301249,0.76336765755597,"CNTN1","Q12860","CNTN1",-1.35600363697497
"CNTN2__Oncology_o2csf__NPX",3.24611961355,25.6904573484516,3.05031089576271,1.06419303621126,0.287241261039063,0.0767694442146673,14584.1785633943,0.76336765755597,"CNTN2","Q02246","CNTN2",3.24611961355
"CNTN3__Neurology_o2csf__NPX",-0.677644399695239,0.507811786183066,0.517926454517182,-1.30837958514196,0.190744593429561,0.179212868250398,1.37882921063414,0.76336765755597,"CNTN3","Q9P232","CNTN3",-0.677644399695239
"CNTN4__Neurology_o2csf__NPX",-0.464130065236673,0.628681779504731,0.545809358767748,-0.850351973232047,0.395129429041313,0.215095456936262,1.86966742420696,0.771772103589065,"CNTN4","Q8IWV2","CNTN4",-0.464130065236673
"CNTN5__Neurology_o2csf__NPX",-0.48148099102553,0.617867657420708,0.581732352992345,-0.827667549430358,0.40785880159275,0.197258805056897,1.97658986580906,0.771772103589065,"CNTN5","O94779","CNTN5",-0.48148099102553
"CNTNAP2__Inflammation_o2csf__NPX",-0.614013245732726,0.541174638313111,0.663492681640413,-0.925425800047477,0.354744463597225,0.150101900490787,2.05878847171472,0.771772103589065,"CNTNAP2","Q9UHC6","CNTNAP2",-0.614013245732726
"CNTNAP4__Neurology_II_o2csf__NPX",-0.624829233265272,0.535352841170262,1.15426250958231,-0.541323336830354,0.588284737978059,0.0549691808570651,5.32393928460705,0.836009885130153,"CNTNAP4",NA,"CNTNAP4",-0.624829233265272
"COCH__Cardiometabolic_II_o2csf__NPX",2.10552811880824,8.21143847977728,3.0190826483204,0.697406584738449,0.485548381861552,0.0257053095541128,4659.63641605993,0.798073142252338,"COCH","O43405","COCH",2.10552811880824
"COL15A1__Cardiometabolic_II_o2csf__NPX",-0.651503125066949,0.521261666123683,0.765411087489965,-0.851180673647468,0.39466899681071,0.116220696535922,2.4116106899715,0.771772103589065,"COL15A1","P39059","COL15A1",-0.651503125066949
"COL18A1__Cardiometabolic_o2csf__NPX",-0.894094934936845,0.408977582507398,0.593533085073064,-1.50639443263181,0.131965949049928,0.134050866084569,1.38453309116247,0.76336765755597,"COL18A1","P39060","COL18A1",-0.894094934936845
"COL1A1__Cardiometabolic_o2csf__NPX",-0.621583543195574,0.537093253462215,0.927534719774276,-0.67014585000855,0.502764819104825,0.0849180159852994,3.22945558071741,0.80014620865768,"COL1A1","P02452","COL1A1",-0.621583543195574
"COL28A1__Neurology_II_o2csf__NPX",-0.472871888372401,0.623209906499089,0.500829728453922,-0.944176955773318,0.345079229047256,0.227273565060323,1.60191556277163,0.771772103589065,"COL28A1","Q2UY09","COL28A1",-0.472871888372401
"COL2A1__Cardiometabolic_II_o2csf__NPX",-1.2094486918215,0.298361723354318,0.735764570245431,-1.64379849306696,0.100217832751455,0.0641163020671465,1.15181008447188,0.76336765755597,"COL2A1","P02458","COL2A1",-1.2094486918215
"COL3A1__Cardiometabolic_II_o2csf__NPX",-0.0236609904909234,0.976616736004445,0.877148189053426,-0.0269749066192078,0.978479748363769,0.173873212364013,5.51245016547851,0.993195174073167,"COL3A1","P02461","COL3A1",-0.0236609904909234
"COL4A1__Cardiometabolic_o2csf__NPX",-0.872716972152221,0.417814814492815,0.622248839566852,-1.40252085123971,0.160759768425035,0.122244698244048,1.43625958962903,0.76336765755597,"COL4A1",NA,"COL4A1",-0.872716972152221
"COL5A1__Inflammation_II_o2csf__NPX",-0.513772585484859,0.598234425786261,0.540012390504732,-0.951408883423309,0.341396852533888,0.200507806056832,1.69734921971393,0.771772103589065,"COL5A1","P20908","COL5A1",-0.513772585484859
"COL6A3__Cardiometabolic_o2csf__NPX",-0.44200844472639,0.642744207633641,0.482685739988145,-0.915727165955319,0.359810012883839,0.249791397621439,1.66296356244938,0.771772103589065,"COL6A3","P12111","COL6A3",-0.44200844472639
"COLEC12__Inflammation_o2csf__NPX",-3.17788318298578,0.0416737775801355,2.10672361534738,-1.50844807540726,0.131439886610813,0.000649855185051164,3.02818445197289,0.76336765755597,"COLEC12","Q5KU26","COLEC12",-3.17788318298578
"COMP__Cardiometabolic_o2csf__NPX",-0.457238954907675,0.633029056588742,0.355199421957237,-1.28727392738472,0.197998827794817,0.310498928679441,1.26369893802829,0.76336765755597,"COMP","P49747","COMP",-0.457238954907675
"COMT__Cardiometabolic_o2csf__NPX",-0.480998365396036,0.618165928158577,0.593465998860947,-0.810490181946779,0.417658505585639,0.188828238123635,1.96456439283639,0.771772103589065,"COMT","P21964","COMT",-0.480998365396036
"COQ7__Cardiometabolic_II_o2csf__NPX",-0.509454766436429,0.600823078430389,1.1272545857157,-0.451942953164369,0.651310079729203,0.0651436246989034,5.60516205739664,0.853218300322593,"COQ7","Q99807","COQ7",-0.509454766436429
"CPA1__Cardiometabolic_o2csf__NPX",0.232435753297075,1.26166938565686,0.380066496873689,0.611566015970944,0.540824928360455,0.587650433504174,2.63573355714869,0.812419909295926,"CPA1","P15085","CPA1",0.232435753297075
"CPA2__Neurology_o2csf__NPX",-0.144495267014273,0.865459008598549,0.425278274849509,-0.339766396638541,0.734032455606229,0.371032249496543,1.99394034322118,0.89098186810871,"CPA2","P48052","CPA2",-0.144495267014273
"CPA4__Inflammation_II_o2csf__NPX",-0.0107788065773742,0.989279076601042,0.417985226447221,-0.0257875300258613,0.979426808140525,0.433608251413217,2.25318269881588,0.993195174073167,"CPA4","Q9UI42","CPA4",-0.0107788065773742
"CPB1__Cardiometabolic_o2csf__NPX",-0.252871929642448,0.776567330711082,0.498405575055706,-0.507361759776031,0.611901011906767,0.294634813793617,2.10686146925132,0.840441431194465,"CPB1","P15086","CPB1",-0.252871929642448
"CPB2__Inflammation_II_o2csf__NPX",0.140867078911559,1.15127160953852,0.411519222919171,0.342309838923922,0.732117731955954,0.504862613433229,2.53188331832666,0.89098186810871,"CPB2","Q96IY4","CPB2",0.140867078911559
"CPE__Oncology_o2csf__NPX",-0.0993546919248869,0.905421505366349,1.02999826051315,-0.0964610288520178,0.923154424019537,0.135924074512199,7.9605164270667,0.974994276823611,"CPE","P16870","CPE",-0.0993546919248869
"CPLX2__Oncology_II_o2csf__NPX",-0.607896444863955,0.544495040577829,0.416213004195249,-1.46054169076078,0.144141258254224,0.24011626939641,1.24646985349146,0.76336765755597,"CPLX2","Q6PUV4","CPLX2",-0.607896444863955
"CPM__Neurology_o2csf__NPX",-0.184316910568268,0.831672196350522,0.488408597069696,-0.377382608893689,0.705889289195241,0.315319941995233,2.1922624467293,0.880023240863586,"CPM","P14384","CPM",-0.184316910568268
"CPPED1__Neurology_o2csf__NPX",-0.513216749396304,0.598567038500041,0.543041250513738,-0.945078755823395,0.344618670230028,0.201895930380038,1.7322022815896,0.771772103589065,"CPPED1","Q9BRF8","CPPED1",-0.513216749396304
"CPQ__Cardiometabolic_II_o2csf__NPX",-2.24683100139091,0.105733764356001,2.12504830080506,-1.05730820355458,0.290370950488544,0.00145955043703736,6.89417857661086,0.76336765755597,"CPQ","Q9Y646","CPQ",-2.24683100139091
"CPVL__Oncology_o2csf__NPX",-0.192831657712849,0.824620781003554,0.391956445565549,-0.491972156331336,0.622739027206291,0.385001804379721,1.85117527046598,0.841217075270973,"CPVL","Q9H3G5","CPVL",-0.192831657712849
