"apt_name","coef_x2m","coef_x2y","coef_m2y","acme","acme_p","ade","ade_p","total","total_p","prop_m","prop_m_p","prop_m_ci_lower","prop_m_ci_upper","p_adjusted","ade_p_adjusted","prop_m_p_adjusted","Protein_id","UniProt","EntrezGeneSymbol","symbol","ref_name","label"
"seq.23253.5",1.71644722775192,-0.0926266535101,-0.00515275779115143,-0.0016957926116795,0.72,-0.0926266535100987,0,-0.0943224461217782,0,0.0179786750811157,0.72,-0.0816556692569963,0.132241496271986,0.809467455621302,0,0.809467455621302,"CMTD1__seq.23253.5__ANML","Q86VU5","COMTD1","COMTD1","COMTD1__seq.23253.5","COMTD1"
"seq.23284.5",1.71214188839074,-0.068801813483645,0.0335807906620072,0.0110333067171113,0.046,-0.0688018134836453,0,-0.057768506766534,0,-0.190991724291947,0.046,-0.451703427613267,-0.00521055439530995,0.1365625,0,0.1365625,"LMO4__seq.23284.5__ANML","P61968","LMO4","LMO4","LMO4__seq.23284.5","LMO4"
"seq.23285.51",1.72096168244107,-0.253561746633621,0.00408183003757717,0.00126968619307305,0.908,-0.25356174663363,0,-0.252292060440557,0,-0.00503260463629296,0.908,-0.0782759641824404,0.0647898539700376,0.92752688172043,0,0.92752688172043,"KCTD2__seq.23285.51__ANML","Q14681","KCTD2","KCTD2","KCTD2__seq.23285.51","KCTD2"
"seq.23294.19",1.72339307016743,-0.0548100824483878,-0.031772306658997,-0.0105405756688627,0.118,-0.0548100824483916,0.004,-0.0653506581172543,0,0.161292571070218,0.118,-0.0340880810874809,0.451553904849866,0.273414634146341,0.00496732026143791,0.273414634146341,"MLX__seq.23294.19__ANML","Q9UH92","MLX","MLX","MLX__seq.23294.19","MLX"
"seq.23362.26",1.72108007667558,-0.114771592205168,0.019119745320307,0.00602506622128436,0.56,-0.114771592205168,0,-0.108746525983884,0,-0.0554046776830118,0.56,-0.31295223241456,0.131721245288478,0.709333333333333,0,0.709333333333333,"X5NT1A__seq.23362.26__ANML","Q9BXI3","NT5C1A","NT5C1A","NT5C1A__seq.23362.26","NT5C1A"
"seq.23407.9",1.71588090693182,-0.0535482000404062,0.0148132075727686,0.0047106235025218,0.304,-0.0535482000404085,0,-0.0488375765378867,0.002,-0.0964548987984169,0.306,-0.388470838823191,0.0814697072305414,0.481333333333333,0,0.4845,"SAST__seq.23407.9__ANML","Q9NV23","OLAH","OLAH","OLAH__seq.23407.9","OLAH"
"seq.23520.60",1.71658593339974,-0.0663750630333105,-0.00586845084612259,-0.00192653525785062,0.826,-0.0663750630333107,0.002,-0.0683015982911613,0,0.0282062983305023,0.826,-0.19707657136626,0.251996632692473,0.876111111111111,0.00262068965517241,0.876111111111111,"YE006__seq.23520.60__ANML","Q68D91","MBLAC2","MBLAC2","MBLAC2__seq.23520.60","MBLAC2"
"seq.23601.43",1.73515292469787,-0.0368685238124328,-0.00484979148239094,-0.00155347902463839,0.756,-0.0368685238124319,0,-0.0384220028370703,0,0.0404320157703898,0.756,-0.198885085381134,0.323657440415957,0.82551724137931,0,0.82551724137931,"ACO12__seq.23601.43__ANML","Q8WYK0","ACOT12","ACOT12","ACOT12__seq.23601.43","ACOT12"
"seq.23631.1",1.71997077783854,-0.0694942898640455,-5.52516750816515e-05,-1.88834838885654e-05,0.984,-0.0694942898640454,0,-0.069513173347934,0,0.000271653313740232,0.984,-0.0876279564107061,0.105678790675058,0.989206349206349,0,0.989206349206349,"GALK2__seq.23631.1__ANML","Q01415","GALK2","GALK2","GALK2__seq.23631.1","GALK2"
"seq.24423.9",1.70732131163426,-0.0805762420269897,-0.0132091359742217,-0.00431533525851074,0.576,-0.0805762420269917,0.002,-0.0848915772855025,0.002,0.0508334913368102,0.578,-0.155940397037849,0.273966134815669,0.713717948717949,0.00262068965517241,0.713717948717949,"PP13G__seq.24423.9__ANML","B7ZBB8",NA,"PPP1R3G","PPP1R3G__seq.24423.9","PPP1R3G"
