"apt_name","coef","standardized_beta","se","t","p","R_squared","R_squared_adj","resid","CI95_lower","CI95_upper","AIC","Protein_id","p_adjusted","UniProt","EntrezGeneSymbol","symbol","ref_name","label"
"seq.21999.61",-0.0103687132775897,-0.0387841234859576,0.00749203048485591,-1.38396570843493,0.166615414891988,0.202737004863401,0.198919304966498,1253,-0.0250670211375877,0.00432959458240835,-1766.89999400093,"NUCB2__seq.21999.61__ANML",0.407472627225025,"P80303","NUCB2","NUCB2","NUCB2__seq.21999.61","NUCB2"
"seq.22001.23",-0.0316122180947799,-0.0506332240827186,0.0195029621133535,-1.62089317053717,0.105293163020564,0.0118358930257835,0.00708510404994589,1248,-0.0698744291661315,0.00664999297657164,638.66093452441,"PADI2__seq.22001.23__ANML",0.312325023945459,"Q9Y2J8","PADI2","PADI2","PADI2__seq.22001.23","PADI2"
"seq.22003.4",0.0187616185781982,0.0401883120943717,0.014510803186339,1.29294142696808,0.196269849631655,0.0235941388616287,0.0189148775462692,1252,-0.00970655405827696,0.0472297912146733,-106.546165893908,"Paraoxonase.2__seq.22003.4__ANML",0.44323507617535,"Q15165","PON2","PON2","PON2__seq.22003.4","PON2"
"seq.22005.8",0.00872747295897796,0.013074416938592,0.0193153955007278,0.451840241047567,0.651462718107725,0.155248305785468,0.151180480612686,1246,-0.029166816475709,0.0466217623936649,608.479794262722,"PDP1__seq.22005.8__ANML",0.828322118271502,"Q9P0J1","PDP1","PDP1","PDP1__seq.22005.8","PDP1"
"seq.22007.1",-0.0152167655685618,-0.0223027338729343,0.0207673819875013,-0.732724306690169,0.463863530506971,0.0597589557928683,0.0552601948158008,1254,-0.0559594105913613,0.0255258794542378,802.801749434825,"RELM.beta__seq.22007.1__ANML",0.706659518976011,"Q9BQ08","RETNLB","RETNLB","RETNLB__seq.22007.1","RETNLB"
"seq.22009.1",-0.00912517811415775,-0.00914066811960098,0.013176693416638,-0.692524127687113,0.488736560415878,0.823126658918258,0.82227969958347,1253,-0.0349759934313193,0.0167256372030038,-343.990510859,"PPM1B__seq.22009.1__ANML",0.727099419445396,"O75688","PPM1B","PPM1B","PPM1B__seq.22009.1","PPM1B"
"seq.2201.17",0.00630568015087452,0.0105190222128478,0.0182107866156208,0.346260723601343,0.729204639574226,0.0597840370582142,0.0553032620163947,1259,-0.0294211518781632,0.0420325121799122,478.127507647892,"Endostatin__seq.2201.17__ANML",0.87229159265981,"P39060","COL18A1","COL18A1","COL18A1__seq.2201.17","COL18A1"
"seq.22010.36",-0.0528288454936318,-0.054105332383338,0.0304382716587232,-1.73560595312223,0.0828785940648444,0.0109035089258328,0.00618228462476267,1257,-0.11254426068783,0.00688656970056618,1774.91067469546,"PRKRA__seq.22010.36__ANML",0.270445466185165,"O75569","PRKRA","PRKRA","PRKRA__seq.22010.36","PRKRA"
"seq.22013.6",-0.0366721459457241,-0.0548857792467229,0.0162936385987128,-2.250703286657,0.0245767308333611,0.395657666705574,0.39277068103697,1256,-0.0686378945754852,-0.00470639731596305,192.805310144849,"RASF2__seq.22013.6__ANML",0.126199445279725,"P50749","RASSF2","RASSF2","RASSF2__seq.22013.6","RASSF2"
"seq.22015.2",0.00281574799404235,0.00426160335555882,0.0187699622746684,0.150013513764086,0.880778173916659,0.186453423431879,0.182545273344282,1249,-0.0340083865140522,0.0396398825021369,537.587585118445,"RO52__seq.22015.2__ANML",0.945823849791106,"P19474","TRIM21","TRIM21","TRIM21__seq.22015.2","TRIM21"
