apt_name,Protein_id,coef,standardized_beta,se,t,p,R_squared,R_squared_adj,resid,CI95_lower,CI95_upper,p_adjusted,UniProt,EntrezGeneSymbol,symbol,ref_name,label
seq.23371.5,NIF3L__seq.23371.5__ANML,0.0251502967739814,0.014060062104115,0.0672301453898323,0.374092553692217,0.708456155438933,0.102577434331976,0.0971136744192334,657,-0.106861559196685,0.157162152744648,0.998293205451073,Q9GZT8,NIF3L1,NIF3L1,NIF3L1__seq.23371.5,NIF3L1
seq.23372.112,ERGI1__seq.23372.112__ANML,0.0240475814291708,0.0453133540327548,0.0196823827823619,1.22178202177435,0.222227593643496,0.124306090144505,0.11898272291134,658,-0.0146002688516442,0.0626954317099857,0.998293205451073,Q969X5,ERGIC1,ERGIC1,ERGIC1__seq.23372.112,ERGIC1
seq.23373.77,DPH5__seq.23373.77__ANML,-0.0035573503474806,-0.0062853574737772,0.0207671210393057,-0.17129723184777,0.864042880833853,0.14546299054122,0.14025239902013,656,-0.0443353955001963,0.0372206948052349,0.998293205451073,Q9H2P9,DPH5,DPH5,DPH5__seq.23373.77,DPH5
seq.23374.42,NECA3__seq.23374.42__ANML,0.0150032974530737,0.0144773175061028,0.032545671769398,0.460992096257205,0.644958008310989,0.37821936733214,0.374404762223748,652,-0.0489036793473856,0.078910274253533,0.998293205451073,Q96P71,NECAB3,NECAB3,NECAB3__seq.23374.42,NECAB3
seq.23375.4,RFPL3__seq.23375.4__ANML,-0.0002540166299927,-0.0005998727865825,0.0166855342197121,-0.0152237636894297,0.987858306098275,0.0171765748952985,0.011165422448175,654,-0.0330176968966783,0.0325096636366927,0.999304001511224,O75679,RFPL3,RFPL3,RFPL3__seq.23375.4,RFPL3
seq.23376.56,ARPC2__seq.23376.56__ANML,0.0049316566432746,0.0030937496093877,0.0280776601603913,0.175643433786967,0.860628115408075,0.802487831759727,0.801287149885926,658,-0.0502009570302506,0.0600642703167999,0.998293205451073,O15144,ARPC2,ARPC2,ARPC2__seq.23376.56,ARPC2
seq.23378.29,CGBP1__seq.23378.29__ANML,-0.0011552388014711,-0.0024187306941814,0.0189862416428801,-0.0608461023092666,0.951500419846389,0.0031599980590465,-0.0029555847749469,652,-0.0384367954028114,0.0361263177998691,0.998293205451073,Q9UFW8,CGGBP1,CGGBP1,CGGBP1__seq.23378.29,CGGBP1
seq.23379.60,CP072__seq.23379.60__ANML,0.0012404206905018,0.0026956200060853,0.0183207224315314,0.0677058830587919,0.946040523127696,0.0008146884918631,-0.0053152827443832,652,-0.0347343163404428,0.0372151577214465,0.998293205451073,Q14CZ0,C16orf72,C16orf72,C16orf72__seq.23379.60,C16orf72
seq.23380.16,T3HPD__seq.23380.16__ANML,-0.0007318081831479,-0.000729922081918,0.0380413320488114,-0.0192371860745827,0.98465776920765,0.0890327276757779,0.083452529989259,653,-0.0754299007052944,0.0739662843389985,0.999196386715837,Q96EM0,L3HYPDH,L3HYPDH,L3HYPDH__seq.23380.16,L3HYPDH
seq.23381.8,SEPT1__seq.23381.8__ANML,-0.0102794427898877,-0.0151326300578344,0.0195831045418007,-0.52491384948418,0.599820156799615,0.471650381692798,0.468433641246484,657,-0.0487324605729145,0.0281735749931391,0.998293205451073,Q8WYJ6,SEPTIN1,SEPTIN1,SEPTIN1__seq.23381.8,SEPTIN1
seq.23382.30,VCX3__seq.23382.30__ANML,0.0104990045316059,0.0193037394743991,0.0214767209292551,0.48885509879231,0.625107179762753,0.0073184086930626,0.0012838701440843,658,-0.0316721646898623,0.0526701737530741,0.998293205451073,Q9NNX9,VCX3A,VCX3A,VCX3A__seq.23382.30,VCX3A
seq.23384.19,KCD17__seq.23384.19__ANML,0.0475327987548631,0.0492660698352431,0.0380127052972946,1.25044503891824,0.211586286420882,0.0226672119290095,0.0166620949516149,651,-0.0271095079865432,0.122175105496269,0.998293205451073,Q8N5Z5,KCTD17,KCTD17,KCTD17__seq.23384.19,KCTD17
seq.23385.18,CAST1__seq.23385.18__ANML,0.0012211213904013,0.0025277572824728,0.0188254634443688,0.0648654092373273,0.948300923323618,0.034363152044006,0.0284751224832986,656,-0.035744310500823,0.0381865532816257,0.998293205451073,Q8WTX7,CASTOR1,CASTOR1,CASTOR1__seq.23385.18,CASTOR1
seq.23386.38,TCP2L__seq.23386.38__ANML,0.0353816406238029,0.0357504740245657,0.0353925477931957,0.999691822994589,0.317829400853503,0.19144144110085,0.186496128814005,654,-0.0341150925613846,0.10487837380899,0.998293205451073,B9ZVM9,TCP2L,TCP2L,TCP2L__seq.23386.38,TCP2L
seq.23387.18,TIPRL__seq.23387.18__ANML,-0.0020560374386167,-0.001807733030641,0.0171268152562162,-0.12004785524095,0.904481883627452,0.855639908868958,0.854762339925912,658,-0.035685837200594,0.0315737623233606,0.998293205451073,O75663,TIPRL,TIPRL,TIPRL__seq.23387.18,TIPRL
seq.23389.28,FAH2A__seq.23389.28__ANML,-0.0293380071102096,-0.0173225594115194,0.0292298713577439,-1.0036994946417,0.315892434694072,0.810371294862889,0.80921853677695,658,-0.0867330747934734,0.0280570605730542,0.998293205451073,Q96GK7,FAHD2A,FAHD2A,FAHD2A__seq.23389.28,FAHD2A
seq.23390.6,CC107__seq.23390.6__ANML,-0.006190144114405,-0.0072559248681999,0.0303846908110879,-0.203725756266251,0.838630994505533,0.195610731747526,0.19070591913623,656,-0.0658531225070646,0.0534728342782544,0.998293205451073,Q8WV48,CCDC107,CCDC107,CCDC107__seq.23390.6,CCDC107
seq.23391.20,XRP2__seq.23391.20__ANML,0.0266500284209808,0.037375220804665,0.0279588929677891,0.95318610975348,0.340846864750032,0.025044676517166,0.0190998269837341,656,-0.0282496852996919,0.0815497421416535,0.998293205451073,O75695,RP2,RP2,RP2__seq.23391.20,RP2
seq.23392.41,PKHA3__seq.23392.41__ANML,0.0028789607059011,0.0019504117808896,0.022681582783713,0.126929444622729,0.899035018812029,0.849680530343407,0.848766734175282,658,-0.0416580460808177,0.04741596749262,0.998293205451073,Q9HB20,PLEKHA3,PLEKHA3,PLEKHA3__seq.23392.41,PLEKHA3
seq.23393.56,ABHD5__seq.23393.56__ANML,0.004010540917143,0.0021131748609828,0.0389408081454038,0.10299069557488,0.918001735178448,0.731983050429056,0.730353768060843,658,-0.0724526871207837,0.0804737689550699,0.998293205451073,Q8WTS1,ABHD5,ABHD5,ABHD5__seq.23393.56,ABHD5
seq.23394.125,GAS2__seq.23394.125__ANML,-0.018006948462351,-0.0223305803243955,0.0313767645471954,-0.57389436808457,0.566235991726998,0.0384460247041701,0.0325828907084638,656,-0.0796179497672499,0.0436040528425479,0.998293205451073,O43903,GAS2,GAS2,GAS2__seq.23394.125,GAS2
seq.23395.5,KHDR2__seq.23395.5__ANML,0.0107414969665588,0.0074408353255419,0.024211669121988,0.443649585348243,0.657442238227022,0.821457839427812,0.820369167717006,656,-0.0368002174006071,0.0582832113337247,0.998293205451073,Q5VWX1,KHDRBS2,KHDRBS2,KHDRBS2__seq.23395.5,KHDRBS2
seq.23396.21,TWF2__seq.23396.21__ANML,0.0230512402477202,0.0104416885456739,0.0285657313226753,0.806954318352153,0.419984380835492,0.893406446302307,0.892758461173445,658,-0.0330397381428677,0.0791422186383081,0.998293205451073,Q6IBS0,TWF2,TWF2,TWF2__seq.23396.21,TWF2
seq.23398.1,GRL1A__seq.23398.1__ANML,0.031390182025069,0.0186124629628154,0.0285639128545512,1.09894544857735,0.272193788832556,0.817382330902283,0.816272193096218,658,-0.0246972256655392,0.0874775897156773,0.998293205451073,P0CAP2,POLR2M,POLR2M,POLR2M__seq.23398.1,POLR2M
seq.23399.35,NUP53__seq.23399.35__ANML,-0.0203414377084341,-0.0154885493073942,0.051971410428148,-0.391396684078005,0.695631723873415,0.0115324329097256,0.0054775014114696,653,-0.122392680805994,0.0817098053891255,0.998293205451073,Q8NFH5,NUP35,NUP35,NUP35__seq.23399.35,NUP35
