"apt_name","Protein_id","coef","OddsRatio","se","z","p","CI95_lower","CI95_upper","p_adjusted","standardized_beta","UniProt","EntrezGeneSymbol","symbol","ref_name","label"
"seq.14024.196","EDA__seq.14024.196__ANML",0.395656477363765,1.48535897546837,0.759270450110117,0.521100850568309,0.602296518456217,0.342381804812387,6.77847586956095,0.995653058142608,0.395656477363765,"Q92838","EDA","EDA","EDA__seq.14024.196","EDA_1"
"seq.14025.18","X4.1BB__seq.14025.18__ANML",-0.325497478326606,0.722168001335659,0.908121565875629,-0.358429411389162,0.720021984663714,0.132080717020454,4.74326765833941,0.995653058142608,-0.325497478326606,"Q07011","TNFRSF9","TNFRSF9","TNFRSF9__seq.14025.18","TNFRSF9_1"
"seq.14026.24","IL.17F__seq.14026.24__ANML",0.227039393574404,1.25487930114772,0.608578735694296,0.373064946666903,0.709100106904623,0.403845411794419,4.50598181078428,0.995653058142608,0.227039393574404,"Q96PD4","IL17F","IL17F","IL17F__seq.14026.24","IL17F_1"
"seq.14028.22","P3C2A__seq.14028.22__ANML",-0.0140473289108998,0.986050874444476,0.81483046230284,-0.0172395725991881,0.986245492504811,0.201316081466531,4.93752798739685,0.999699230573408,-0.0140473289108998,"O00443","PIK3C2A","PIK3C2A","PIK3C2A__seq.14028.22","PIK3C2A"
"seq.14029.42","CSN2__seq.14029.42__ANML",0.462771724159543,1.58847069154328,0.457243850588812,1.01208955257378,0.311495237196018,0.657755525573797,3.96272634111885,0.995653058142608,0.462771724159543,"P61201","COPS2","COPS2","COPS2__seq.14029.42","COPS2"
"seq.14030.21","OX40_Ligand__seq.14030.21__ANML",0.130019789372029,1.13885092024617,0.665242064919019,0.195447335982664,0.845042762318701,0.311225541738664,4.24248279951848,0.995653058142608,0.130019789372029,"P23510","TNFSF4","TNFSF4","TNFSF4__seq.14030.21","TNFSF4_1"
"seq.14031.18","FGF7__seq.14031.18__ANML",0.137305253373173,1.14717827511713,0.714144050720533,0.192265486542441,0.847534251757872,0.285533984651099,4.72643216048273,0.995653058142608,0.137305253373173,"P21781","FGF7","FGF7","FGF7__seq.14031.18","FGF7_1"
"seq.14032.2","VEGF121__seq.14032.2__ANML",0.713236247097392,2.04058441974856,0.362777154104218,1.96604510242256,0.0492934009111887,1.0135500891029,4.21494193084467,0.995653058142608,0.713236247097392,"P15692","VEGFA","VEGFA","VEGFA__seq.14032.2","VEGFA_1"
"seq.14034.22","GA733.1_protein__seq.14034.22__ANML",1.985493384805,7.28263964293805,1.02271881399328,1.94138736634021,0.0522113095335447,1.02018373058944,56.6851306547373,0.995653058142608,1.985493384805,"P09758","TACSTD2","TACSTD2","TACSTD2__seq.14034.22","TACSTD2_1"
"seq.14035.13","TIAM1__seq.14035.13__ANML",-0.655705588727751,0.519075679396092,0.627537456675762,-1.04488677409187,0.296075303211916,0.152822860173313,1.81036681497414,0.995653058142608,-0.655705588727751,"Q13009","TIAM1","TIAM1","TIAM1__seq.14035.13","TIAM1"
"seq.14036.116","MPDZ__seq.14036.116__ANML",0.206511814524441,1.229382258698,0.529902099853035,0.3897169205061,0.696745883131889,0.442051854934999,3.59135115797367,0.995653058142608,0.206511814524441,"O75970","MPDZ","MPDZ","MPDZ__seq.14036.116","MPDZ"
"seq.14037.18","RANB3__seq.14037.18__ANML",0.155925777005531,1.16873945252855,0.385645267241844,0.404324362958532,0.685974212276367,0.551549505740739,2.5070720930859,0.995653058142608,0.155925777005531,"Q9H6Z4","RANBP3","RANBP3","RANBP3__seq.14037.18","RANBP3"
"seq.14038.130","CYTF__seq.14038.130__ANML",0.0163237689122879,1.01645772954957,0.22260751853623,0.0733298184159544,0.941543663903072,0.657432233250309,1.57647083128825,0.997690418053428,0.0163237689122879,"O76096","CST7","CST7","CST7__seq.14038.130","CST7_1"
"seq.14039.33","kallikrein_5__seq.14039.33__ANML",-0.548195941337163,0.577991601127183,0.588590236672951,-0.931371108762999,0.351661630360148,0.183474468872068,1.86770044588996,0.995653058142608,-0.548195941337163,"Q9Y337","KLK5","KLK5","KLK5__seq.14039.33","KLK5_1"
"seq.14041.13","Granzyme_B__seq.14041.13__ANML",0.52292667474652,1.68695760821783,0.630665486041561,0.829166469896307,0.407010215379935,0.503575282827883,6.02336658816934,0.995653058142608,0.52292667474652,"P10144","GZMB","GZMB","GZMB__seq.14041.13","GZMB_1"
"seq.14042.11","SARP.2__seq.14042.11__ANML",-0.190924247274709,0.826195172316628,0.394250262946497,-0.48427170561106,0.628193053567744,0.381326767676778,1.7939765125277,0.995653058142608,-0.190924247274709,"Q8N474","SFRP1","SFRP1","SFRP1__seq.14042.11","SFRP1_1"
"seq.14043.12","EEA1__seq.14043.12__ANML",0.2210213170065,1.24735002004914,0.707814565621612,0.312258786045743,0.754843859093919,0.317793687288286,5.12450789826598,0.995653058142608,0.2210213170065,"Q15075","EEA1","EEA1","EEA1__seq.14043.12","EEA1"
"seq.14045.12","NCOA2__seq.14045.12__ANML",1.11262292734475,3.04232774298441,0.569607245368112,1.95331596708485,0.050782166646368,1.05977823224264,10.0084206788698,0.995653058142608,1.11262292734475,"Q15596","NCOA2","NCOA2","NCOA2__seq.14045.12","NCOA2"
"seq.14047.78","BDNF__seq.14047.78__ANML",0.0919850284797476,1.09634840795555,0.16027238524406,0.573929366182918,0.566015600045589,0.800838495836617,1.50217972368103,0.995653058142608,0.0919850284797476,"P23560","BDNF","BDNF","BDNF__seq.14047.78","BDNF_1"
"seq.14048.7","IL.1_R_AcP__seq.14048.7__ANML",-0.434387780026824,0.647661056761611,0.312570680087031,-1.38972657290145,0.164611922444981,0.350646807824553,1.19569578465616,0.995653058142608,-0.434387780026824,"Q9NPH3","IL1RAP","IL1RAP","IL1RAP__seq.14048.7","IL1RAP_1"
"seq.14049.17","IL.7__seq.14049.17__ANML",0.57532194931325,1.77770276497762,0.703551107293246,0.817740094997038,0.413505610694386,0.452402107459208,7.16939614917286,0.995653058142608,0.57532194931325,"P13232","IL7","IL7","IL7__seq.14049.17","IL7_1"
"seq.14050.61","Ephrin.A4__seq.14050.61__ANML",0.414381195060974,1.51343393047948,0.861344894805967,0.481086261217488,0.630455192122134,0.282506555799514,8.30223452299119,0.995653058142608,0.414381195060974,"P52798","EFNA4","EFNA4","EFNA4__seq.14050.61","EFNA4_1"
"seq.14051.54","FOXC2__seq.14051.54__ANML",0.074805883728987,1.07767493633931,0.757015704958387,0.0988168187780187,0.921283714399428,0.244399490338127,4.82696237347464,0.997690418053428,0.074805883728987,"Q99958","FOXC2","FOXC2","FOXC2__seq.14051.54","FOXC2"
"seq.14052.26","UN13A__seq.14052.26__ANML",0.182970812822685,1.20077936020926,0.793095057624731,0.230704769956165,0.817544167596793,0.262351558473378,5.99593681939039,0.995653058142608,0.182970812822685,"Q9UPW8","UNC13A","UNC13A","UNC13A__seq.14052.26","UNC13A"
"seq.14054.17","IL.15_Ra__seq.14054.17__ANML",-0.187176733858645,0.829297158546359,0.380934031424005,-0.491362594092585,0.623170015655532,0.391749234948201,1.74801506884562,0.995653058142608,-0.187176733858645,"Q13261","IL15RA","IL15RA","IL15RA__seq.14054.17","IL15RA_1"
"seq.14056.4","Glycoprotein_hormones_a.chain__seq.14056.4__ANML",-0.282228567324291,0.754101301916499,0.790425906811531,-0.357058852565653,0.721047747641405,0.167414746828846,3.75413438715779,0.995653058142608,-0.282228567324291,"P01215","CGA","CGA","CGA__seq.14056.4","CGA_1"
"seq.14057.68","TNFSF15__seq.14057.68__ANML",0.170278395053901,1.18563488026542,0.576010909373254,0.295616614690818,0.767522883766423,0.39151075382769,3.77894202621643,0.995653058142608,0.170278395053901,"O95150","TNFSF15","TNFSF15","TNFSF15__seq.14057.68","TNFSF15_1"
"seq.14060.67","NCF4__seq.14060.67__ANML",0.237242849383812,1.26774895244697,0.336697173386743,0.704617882584081,0.48104806678686,0.654951749009784,2.45998936489476,0.995653058142608,0.237242849383812,"Q15080","NCF4","NCF4","NCF4__seq.14060.67","NCF4"
"seq.14061.48","sRANKL__seq.14061.48__ANML",-0.405598742836229,0.666577582800438,0.663238612724203,-0.611542716384173,0.540840348044858,0.183753285690121,2.51710959255979,0.995653058142608,-0.405598742836229,"O14788","TNFSF11","TNFSF11","TNFSF11__seq.14061.48","TNFSF11_1"
"seq.14063.17","OSM__seq.14063.17__ANML",0.103883581963414,1.10947128492823,0.564180436470646,0.184131840184463,0.853910028653261,0.373133802656702,3.4476006588056,0.995653058142608,0.103883581963414,"P13725","OSM","OSM","OSM__seq.14063.17","OSM_1"
"seq.14064.21","PGRP.S__seq.14064.21__ANML",0.583790384577697,1.79282104951945,1.12668885128385,0.518146943508382,0.604355749443446,0.208578249591211,17.4641646814549,0.995653058142608,0.583790384577697,"O75594","PGLYRP1","PGLYRP1","PGLYRP1__seq.14064.21","PGLYRP1_1"
"seq.14065.11","CD5_CD__seq.14065.11__ANML",-0.442290024148476,0.642563249569336,0.535423211873017,-0.826056873031815,0.408771830505598,0.223936678509308,1.85182619774538,0.995653058142608,-0.442290024148476,"P06127","CD5","CD5","CD5__seq.14065.11","CD5_1"
"seq.14066.49","MAGI2__seq.14066.49__ANML",0.60949651476462,1.83950500197875,0.412627620581843,1.47711031536176,0.13964606888763,0.834047278593931,4.21440994305665,0.995653058142608,0.60949651476462,"Q86UL8","MAGI2","MAGI2","MAGI2__seq.14066.49","MAGI2"
"seq.14067.6","PKP2__seq.14067.6__ANML",-0.00293184732116297,0.997072446346044,0.207889385204495,-0.0141029197728349,0.988747871045971,0.664167258299954,1.50196124211871,0.999699230573408,-0.00293184732116297,"Q99959","PKP2","PKP2","PKP2__seq.14067.6","PKP2"
"seq.14068.29","TECK__seq.14068.29__ANML",-0.0301710440961826,0.970279558764236,0.385050759520028,-0.0783560176164601,0.937544858772921,0.45972205749617,2.08544681882771,0.997690418053428,-0.0301710440961826,"O15444","CCL25","CCL25","CCL25__seq.14068.29","CCL25_1"
"seq.14069.61","Carbonic_Anhydrase_IV__seq.14069.61__ANML",1.22707339827397,3.41123159715261,0.795664029952989,1.54220041635723,0.123024898947884,0.738565682823514,16.9146152444121,0.995653058142608,1.22707339827397,"P22748","CA4","CA4","CA4__seq.14069.61","CA4_1"
"seq.14070.56","ITSN1__seq.14070.56__ANML",0.271974016307009,1.31255289589654,0.610088856681043,0.44579410577433,0.655745979873982,0.402302251475275,4.42819610036855,0.995653058142608,0.271974016307009,"Q15811","ITSN1","ITSN1","ITSN1__seq.14070.56","ITSN1"
"seq.14072.9","TCTP__seq.14072.9__ANML",0.928939635776265,2.53182309912363,0.678928399337327,1.36824389240892,0.171235746797975,0.676601354769407,9.72442768105678,0.995653058142608,0.928939635776265,"P13693","TPT1","TPT1","TPT1__seq.14072.9","TPT1_1"
"seq.14073.31","Hemopexin__seq.14073.31__ANML",0.632444471393151,1.88220595896165,1.35226611404006,0.467692316495046,0.640004636518432,0.132391948991483,26.7899765608498,0.995653058142608,0.632444471393151,"P02790","HPX","HPX","HPX__seq.14073.31","HPX_1"
"seq.14074.2","SHC2__seq.14074.2__ANML",0.148379668982725,1.15995321102641,0.749633532269664,0.197936274986893,0.843094922286215,0.284899540167809,5.45727361739015,0.995653058142608,0.148379668982725,"P98077","SHC2","SHC2","SHC2__seq.14074.2","SHC2"
"seq.14076.74","Cystatin.S__seq.14076.74__ANML",-0.131825276779562,0.876494125577573,0.296934516038627,-0.443954035853524,0.657075815886927,0.490950713896816,1.57504838125858,0.995653058142608,-0.131825276779562,"P01036","CST4","CST4","CST4__seq.14076.74","CST4"
"seq.14077.6","Ficolin.3__seq.14077.6__ANML",0.0743094682958947,1.07714009463188,0.505126029298479,0.147110748577134,0.883044606048261,0.39932027171563,2.89919090338794,0.997685949117328,0.0743094682958947,"O75636","FCN3","FCN3","FCN3__seq.14077.6","FCN3_1"
"seq.14078.69","Lymphotactin__seq.14078.69__ANML",-0.612091997698372,0.542215368453453,0.364405287455291,-1.67970119745716,0.0930154666998064,0.263641425736044,1.10342033334842,0.995653058142608,-0.612091997698372,"P47992","XCL1","XCL1","XCL1__seq.14078.69","XCL1_1"
"seq.14079.14","IL.18_Ra__seq.14079.14__ANML",-0.748795922727338,0.472935661128015,0.481473466082047,-1.55521742209515,0.119894296382861,0.183109179200548,1.21154729198173,0.995653058142608,-0.748795922727338,"Q13478","IL18R1","IL18R1","IL18R1__seq.14079.14","IL18R1_1"
"seq.14081.5","ULBP.1__seq.14081.5__ANML",0.564650730249992,1.75883336813905,0.514551119179142,1.09736566339759,0.272481577116232,0.664777728423765,5.04333268162123,0.995653058142608,0.564650730249992,"Q9BZM6","ULBP1","ULBP1","ULBP1__seq.14081.5","ULBP1_1"
"seq.14082.56","TLN2__seq.14082.56__ANML",0.102156141574245,1.10755639382631,0.252135408255838,0.405163805753884,0.685357107966877,0.677704252107464,1.8235053196976,0.995653058142608,0.102156141574245,"Q9Y4G6","TLN2","TLN2","TLN2__seq.14082.56","TLN2"
"seq.14083.25","SPS1__seq.14083.25__ANML",0.219760302713654,1.24577808517016,0.282858363868203,0.776927009363779,0.437201835031818,0.718271515562833,2.18015097210437,0.995653058142608,0.219760302713654,"P49903","SEPHS1","SEPHS1","SEPHS1__seq.14083.25","SEPHS1"
"seq.14085.28","IL.13__seq.14085.28__ANML",0.0913769568535654,1.0956819522432,0.367015721127222,0.248972868445302,0.803381768534757,0.546527317157762,2.31940616297988,0.995653058142608,0.0913769568535654,"P35225","IL13","IL13","IL13__seq.14085.28","IL13_1"
"seq.14086.11","ASM3A__seq.14086.11__ANML",-0.266327526972197,0.766188139119192,0.259245659650728,-1.02731720689562,0.304271122604833,0.460951812447049,1.27561889187591,0.995653058142608,-0.266327526972197,"Q92484","SMPDL3A","SMPDL3A","SMPDL3A__seq.14086.11","SMPDL3A_1"
"seq.14088.38","IGFBP.6__seq.14088.38__ANML",0.161929040870482,1.17577680626212,0.632503507820416,0.256012874028926,0.79794089647988,0.339070939665902,4.05973639099201,0.995653058142608,0.161929040870482,"P24592","IGFBP6","IGFBP6","IGFBP6__seq.14088.38","IGFBP6_1"
"seq.14090.23","DEFI6__seq.14090.23__ANML",0.200467593632592,1.2219740118596,0.232628663793395,0.861749323422302,0.388825477068918,0.777212842626716,1.93722344970347,0.995653058142608,0.200467593632592,"Q9H4E7","DEF6","DEF6","DEF6__seq.14090.23","DEF6"
"seq.14091.42","Carbonyl_reductase_3__seq.14091.42__ANML",0.299950245483342,1.34979164767424,0.445171875263785,0.673785254977322,0.500447850510351,0.567624465131074,3.25840535957539,0.995653058142608,0.299950245483342,"O75828","CBR3","CBR3","CBR3__seq.14091.42","CBR3"
"seq.14093.10","Flt3_ligand__seq.14093.10__ANML",-0.239382891245633,0.787113445819937,0.923200269738287,-0.259296816836389,0.795406235242153,0.132485092098749,5.00754991519195,0.995653058142608,-0.239382891245633,"P49771","FLT3LG","FLT3LG","FLT3LG__seq.14093.10","FLT3LG_1"
"seq.14094.29","HB.EGF__seq.14094.29__ANML",0.245880419202501,1.2787466508543,0.189026417067848,1.30077278624102,0.193336239616271,0.884252601533923,1.85674318197221,0.995653058142608,0.245880419202501,"Q99075","HBEGF","HBEGF","HBEGF__seq.14094.29","HBEGF"
"seq.14095.1","NKG2D__seq.14095.1__ANML",-0.177993515796231,0.836947850411579,0.620360019483838,-0.286919708243495,0.774173799662603,0.255863666942855,2.96137240891987,0.995653058142608,-0.177993515796231,"P26718","KLRK1","KLRK1","KLRK1__seq.14095.1","KLRK1_1"
"seq.14097.86","ST4S6__seq.14097.86__ANML",-0.57789026597508,0.56108085012414,0.73516502414198,-0.786068769592981,0.431827199474469,0.131857338123843,2.36580986043247,0.995653058142608,-0.57789026597508,"Q7LFX5","CHST15","CHST15","CHST15__seq.14097.86","CHST15_1"
"seq.14098.28","SYCC__seq.14098.28__ANML",0.110747978104527,1.11711333435475,0.28729883666772,0.385480078475272,0.699881763334488,0.637874541733875,1.97045684820929,0.995653058142608,0.110747978104527,"P49589","CARS1","CARS1","CARS1__seq.14098.28","CARS1"
"seq.14099.20","PSA4__seq.14099.20__ANML",0.333516088220653,1.39586750338527,0.416004061248313,0.801713539093498,0.422718682217508,0.636308722464084,3.29294577614035,0.995653058142608,0.333516088220653,"P25789","PSMA4","PSMA4","PSMA4__seq.14099.20","PSMA4"
"seq.14100.63","C1QC__seq.14100.63__ANML",0.027008464245604,1.0273764986937,0.276291727909685,0.097753430585633,0.922128087209526,0.601683194031912,1.78144095052978,0.997690418053428,0.027008464245604,"P02747","C1QC","C1QC","C1QC__seq.14100.63","C1QC"
"seq.14101.2","CNTFR_alpha__seq.14101.2__ANML",0.493524400106909,1.63807930515909,0.627207389876633,0.78685998933141,0.431363831613489,0.477592342092157,5.60463765306086,0.995653058142608,0.493524400106909,"P26992","CNTFR","CNTFR","CNTFR__seq.14101.2","CNTFR_1"
"seq.14102.6","Granulysin__seq.14102.6__ANML",-0.229395690355934,0.795013891929011,0.314870359130792,-0.728540123589868,0.466283016442435,0.428376563409471,1.4739901047918,0.995653058142608,-0.229395690355934,"P22749","GNLY","GNLY","GNLY__seq.14102.6","GNLY_1"
"seq.14103.12","TPSG1__seq.14103.12__ANML",1.66977370960425,5.31096584062877,1.13093903956076,1.476448907673,0.139823421530629,0.604490715816494,51.4101295328795,0.995653058142608,1.66977370960425,"Q9NRR2","TPSG1","TPSG1","TPSG1__seq.14103.12","TPSG1_1"
"seq.14104.1","TRIL_CD__seq.14104.1__ANML",-0.587505217055287,0.555711937476107,1.37066678593227,-0.42862730977733,0.668194467836562,0.0409221762382512,8.95751246108819,0.995653058142608,-0.587505217055287,"Q7L0X0","TRIL","TRIL","TRIL__seq.14104.1","TRIL_1"
"seq.14105.5","Kallistatin__seq.14105.5__ANML",-0.1731643073667,0.840999421091532,0.946604989014817,-0.182931961458307,0.854851404412753,0.130251245658773,5.36122058111075,0.995653058142608,-0.1731643073667,"P29622","SERPINA4","SERPINA4","SERPINA4__seq.14105.5","SERPINA4_1"
"seq.14106.46","GDP.GTP_exchange_protein__seq.14106.46__ANML",0.282872543546678,1.3269360244791,0.351019496374891,0.805859920796445,0.420323623097485,0.672984699719395,2.67182845652168,0.995653058142608,0.282872543546678,"P52306","RAP1GDS1","RAP1GDS1","RAP1GDS1__seq.14106.46","RAP1GDS1"
"seq.14107.1","MTHFS__seq.14107.1__ANML",0.0294289373615517,1.02986624785865,0.179321808913495,0.164112427483643,0.869642638739961,0.724254635058142,1.46399504823474,0.997685949117328,0.0294289373615517,"P49914","MTHFS","MTHFS","MTHFS__seq.14107.1","MTHFS"
"seq.14108.15","TGF.b1__seq.14108.15__ANML",0.0534734601348851,1.05492899372286,0.711596959798139,0.0751457119069959,0.940098777772652,0.264620335807561,4.3381706874704,0.997690418053428,0.0534734601348851,"P01137","TGFB1","TGFB1","TGFB1__seq.14108.15","TGFB1_1"
"seq.14109.15","MIP.5__seq.14109.15__ANML",-0.490548095343231,0.612290708512904,0.443310643942876,-1.10655609569898,0.268485898275988,0.256939963453211,1.46506466882605,0.995653058142608,-0.490548095343231,"Q16663","CCL15","CCL15","CCL15__seq.14109.15","CCL15_1"
"seq.14110.200","ON__seq.14110.200__ANML",0.202823032434967,1.22485568933779,0.499928286348003,0.405704253937294,0.684959916270915,0.461294398391948,3.2859279691794,0.995653058142608,0.202823032434967,"P09486","SPARC","SPARC","SPARC__seq.14110.200","SPARC_1"
"seq.14111.15","TSP2__seq.14111.15__ANML",0.209691854774887,1.23329796651824,0.54070742611061,0.38781019947004,0.698156497029077,0.434455632505978,3.65311552890643,0.995653058142608,0.209691854774887,"P35442","THBS2","THBS2","THBS2__seq.14111.15","THBS2_1"
"seq.14112.40","RELT__seq.14112.40__ANML",-0.0523143207299478,0.949030519991259,0.834915083785742,-0.0626582532115,0.95003864114721,0.189315604463911,5.0257418707096,0.998346219790699,-0.0523143207299478,"Q969Z4","RELT","RELT","RELT__seq.14112.40","RELT_1"
"seq.14114.18","PIANP__seq.14114.18__ANML",-0.00756564758365321,0.992462899889287,0.478717248446121,-0.0158040003952452,0.987390756982162,0.388867309126039,2.54532582873754,0.999699230573408,-0.00756564758365321,"Q8IYJ0","PIANP","PIANP","PIANP__seq.14114.18","PIANP_1"
"seq.14115.34","Adrenomedullin__seq.14115.34__ANML",1.67049308212132,5.31478777802716,1.08828614838254,1.53497596620528,0.124789731716247,0.651688591177208,47.1457670691174,0.995653058142608,1.67049308212132,"P35318","ADM","ADM","ADM__seq.14115.34","ADM_1"
"seq.14116.129","S100A4__seq.14116.129__ANML",0.289450169560336,1.33569288148518,0.550742234094518,0.525563778554635,0.599191328972682,0.454425050159421,3.95120682801029,0.995653058142608,0.289450169560336,"P26447","S100A4","S100A4","S100A4__seq.14116.129","S100A4_1"
"seq.14120.2","RNF43__seq.14120.2__ANML",0.35922269689144,1.43221571604754,0.586580254465497,0.612401617948716,0.540272071608663,0.459384812052043,4.64877442210869,0.995653058142608,0.35922269689144,"Q68DV7","RNF43","RNF43","RNF43__seq.14120.2","RNF43_2"
"seq.14121.24","TRAIL_R4__seq.14121.24__ANML",1.4523395142863,4.27309980829475,0.869980208241047,1.66939374083312,0.0950393732873064,0.79384198417248,24.1701236550751,0.995653058142608,1.4523395142863,"Q9UBN6","TNFRSF10D","TNFRSF10D","TNFRSF10D__seq.14121.24","TNFRSF10D"
"seq.14122.132","ZNRF3__seq.14122.132__ANML",-0.13612932981989,0.872729755207624,0.586444087887805,-0.232126698233393,0.816439608951914,0.28279269358075,2.85403344591106,0.995653058142608,-0.13612932981989,"Q9ULT6","ZNRF3","ZNRF3","ZNRF3__seq.14122.132","ZNRF3_2"
"seq.14123.34","GI24_ECD__seq.14123.34__ANML",0.0419949076128529,1.04288916794185,0.344000116797928,0.12207817835574,0.9028371037521,0.534848803746023,2.06625246755862,0.997685949117328,0.0419949076128529,"Q9H7M9","VSIR","VSIR","VSIR__seq.14123.34","VSIR_2"
"seq.14124.6","Ephrin.A2__seq.14124.6__ANML",-0.508764894166458,0.601237712617226,0.532802288888278,-0.954884963478714,0.339635874579773,0.210432351543208,1.70476758497376,0.995653058142608,-0.508764894166458,"O43921","EFNA2","EFNA2","EFNA2__seq.14124.6","EFNA2_2"
"seq.14125.5","ApoM__seq.14125.5__ANML",-0.52155334461769,0.593597769558884,0.579068538033585,-0.900676362747653,0.367760419949856,0.189740486604533,1.84231097252861,0.995653058142608,-0.52155334461769,"O95445","APOM","APOM","APOM__seq.14125.5","APOM_2"
"seq.14127.240","IFN.b__seq.14127.240__ANML",-0.116057165376389,0.890424320401123,0.466222500050442,-0.248930854610905,0.803414267852191,0.362540014235173,2.27520284841908,0.995653058142608,-0.116057165376389,"P01574","IFNB1","IFNB1","IFNB1__seq.14127.240","IFNB1_1"
"seq.14128.121","IFN10__seq.14128.121__ANML",-0.146292713230176,0.863904789809313,0.468529164443821,-0.312238221934032,0.754859486192406,0.352159529611039,2.24169531897456,0.995653058142608,-0.146292713230176,"P01566","IFNA10","IFNA10","IFNA10__seq.14128.121","IFNA10_1"
"seq.14129.1","IFNA7__seq.14129.1__ANML",-0.451186917382108,0.63687178864427,0.551430200608604,-0.818212199629511,0.413236030262203,0.218581173749397,1.91533338555038,0.995653058142608,-0.451186917382108,"P01567","IFNA7","IFNA7","IFNA7__seq.14129.1","IFNA7"
"seq.14131.37","EFNB2_ECD__seq.14131.37__ANML",-0.307087652420999,0.735586122176974,0.478209884137039,-0.642160822282371,0.520768767833263,0.285413356713959,1.86567362266997,0.995653058142608,-0.307087652420999,"P52799","EFNB2","EFNB2","EFNB2__seq.14131.37","EFNB2_1"
"seq.14132.21","HHLA2__seq.14132.21__ANML",-0.143933152512549,0.865945632414268,0.555191588448339,-0.259249519458348,0.795442725751936,0.299296676735562,2.66253205731751,0.995653058142608,-0.143933152512549,"Q9UM44","HHLA2","HHLA2","HHLA2__seq.14132.21","HHLA2"
"seq.14133.93","IL.1_sRII__seq.14133.93__ANML",0.516382818209213,1.67595444048551,0.578094897202482,0.893249223800615,0.37172372302996,0.542150615945999,5.24376297128474,0.995653058142608,0.516382818209213,"P27930","IL1R2","IL1R2","IL1R2__seq.14133.93","IL1R2_1"
"seq.14134.49","AMGO2__seq.14134.49__ANML",-0.203026291542524,0.816256780493635,0.609281666492135,-0.333222387457387,0.738966420137304,0.245407114467272,2.68351028769547,0.995653058142608,-0.203026291542524,"Q86SJ2","AMIGO2","AMIGO2","AMIGO2__seq.14134.49","AMIGO2_1"
"seq.14135.3","RXFP1__seq.14135.3__ANML",0.571245074212495,1.77047004630174,1.25237539084826,0.456129271132978,0.648297022502434,0.15981549411479,21.9030742262512,0.995653058142608,0.571245074212495,"Q9HBX9","RXFP1","RXFP1","RXFP1__seq.14135.3","RXFP1"
"seq.14136.234","C1QR1__seq.14136.234__ANML",0.00380900057105155,1.00381626403298,0.604700623489698,0.00629898568496588,0.994974169808432,0.305871510209289,3.28324418783975,0.999699230573408,0.00380900057105155,"Q9NPY3","CD93","CD93","CD93__seq.14136.234","CD93_2"
"seq.14139.16","NRG4__seq.14139.16__ANML",0.703238548210516,2.02028491442199,0.845274017954326,0.831965177295341,0.405428600470151,0.403266321759736,11.3456543699645,0.995653058142608,0.703238548210516,"Q8WWG1","NRG4","NRG4","NRG4__seq.14139.16","NRG4"
"seq.14143.8","H2B2E__seq.14143.8__ANML",-0.0489317878132023,0.952246082270842,0.188754623186458,-0.259234910314572,0.79545399697677,0.660500759571853,1.38656708697345,0.995653058142608,-0.0489317878132023,"Q16778","H2BC21","H2BC21","H2BC21__seq.14143.8","H2BC21_1"
"seq.14144.3","H2A3__seq.14144.3__ANML",0.0981628521474232,1.10314241959312,0.198967924646667,0.493360185174287,0.621758109537998,0.753924343774927,1.64965391846697,0.995653058142608,0.0981628521474232,"Q7L7L0","H2AW","H2AW","H2AW__seq.14144.3","H2AW"
"seq.14146.92","H31__seq.14146.92__ANML",0.199781976027318,1.22113649210584,0.497773495609115,0.401351172349684,0.688161593107431,0.472404809235048,3.36116523951925,0.995653058142608,0.199781976027318,"P68431","H3C1","H3C1","H3C1__seq.14146.92","H3C1"
"seq.14148.2","UCRP__seq.14148.2__ANML",0.465341439098522,1.59255785758618,0.578277261066478,0.804702986661319,0.420991095681087,0.522759895510233,5.06864460838227,0.995653058142608,0.465341439098522,"P05161","ISG15","ISG15","ISG15__seq.14148.2","ISG15_1"
"seq.14149.9","IL.1F8__seq.14149.9__ANML",-0.727982723525525,0.482882114959699,0.887596259215489,-0.820173266805969,0.41211733950984,0.0867311761663022,2.8981981975073,0.995653058142608,-0.727982723525525,"Q9NZH7","IL36B","IL36B","IL36B__seq.14149.9","IL36B"
"seq.14150.7","IL.1F6__seq.14150.7__ANML",-0.291086862807288,0.747450749527783,0.252489690234937,-1.15286633104281,0.248965253444563,0.454774820823254,1.22516501948202,0.995653058142608,-0.291086862807288,"Q9UHA7","IL36A","IL36A","IL36A__seq.14150.7","IL36A"
"seq.14151.4","UCRP__seq.14151.4__ANML",0.379867406288248,1.46209071254659,0.267781603071067,1.41857170892891,0.156023918764476,0.867993322285761,2.48430938302051,0.995653058142608,0.379867406288248,"P05161","ISG15","ISG15","ISG15__seq.14151.4","ISG15_2"
"seq.14153.8","Ephrin.A3__seq.14153.8__ANML",-0.607921431449142,0.544481435676085,0.65707414136247,-0.925194575742385,0.354864704521488,0.14965047806827,1.98823580861156,0.995653058142608,-0.607921431449142,"P52797","EFNA3","EFNA3","EFNA3__seq.14153.8","EFNA3_1"
"seq.14156.33","X14.3.3_protein_beta.alpha__seq.14156.33__ANML",0.110493145624736,1.11682869386291,0.15787292108147,0.699886623163932,0.483998111981764,0.820798214381591,1.52527565905177,0.995653058142608,0.110493145624736,"P31946","YWHAB","YWHAB","YWHAB__seq.14156.33","YWHAB_2"
